Node	Time	ActivationFactorDwnRegulation
3	9	0
4	9	1
5	9	0
6	9	0
7	9	0
8	9	0
9	9	0
10	9	0
11	9	0
12	9	0
13	9	1
14	9	0
15	9	1
16	9	1
17	9	0
18	9	0
19	9	0
20	9	0
21	9	0
22	9	0
23	9	0
24	9	0
25	9	1
26	9	0
27	9	1
28	9	1
29	9	0
30	9	0
31	9	1
32	9	1
33	9	1
34	9	1
35	9	0
36	9	0
37	9	1
38	9	0
39	9	0
40	9	0
41	9	0
42	9	0
43	9	0
44	9	1
45	9	0
46	9	1
47	9	0
48	9	1
49	9	1
50	9	0
51	9	1
52	9	0
53	9	0
54	9	0
55	9	0
56	9	1
57	9	0
3	10	0
4	10	0
5	10	0
6	10	0
7	10	0
8	10	0
9	10	0
10	10	0
11	10	1
12	10	0
13	10	0
14	10	0
15	10	1
16	10	0
17	10	0
18	10	0
19	10	0
20	10	0
21	10	1
22	10	1
23	10	0
24	10	1
25	10	0
26	10	0
27	10	1
28	10	1
29	10	1
30	10	0
31	10	0
32	10	1
33	10	1
34	10	0
35	10	0
36	10	0
37	10	1
38	10	0
39	10	0
40	10	0
41	10	0
42	10	0
43	10	0
44	10	0
45	10	0
46	10	0
47	10	0
48	10	0
49	10	0
50	10	0
51	10	0
52	10	0
53	10	0
54	10	0
55	10	0
56	10	1
57	10	1
3	11	0
4	11	1
5	11	0
6	11	1
7	11	0
8	11	1
9	11	0
10	11	0
11	11	0
12	11	1
13	11	1
14	11	0
15	11	0
16	11	0
17	11	1
18	11	0
19	11	1
20	11	1
21	11	0
22	11	0
23	11	1
24	11	1
25	11	0
26	11	1
27	11	0
28	11	1
29	11	0
30	11	0
31	11	1
32	11	1
33	11	0
34	11	0
35	11	0
36	11	0
37	11	1
38	11	1
39	11	0
40	11	0
41	11	0
42	11	1
43	11	1
44	11	0
45	11	0
46	11	0
47	11	1
48	11	1
49	11	0
50	11	0
51	11	0
52	11	0
53	11	1
54	11	1
55	11	0
56	11	0
57	11	0
3	12	0
4	12	0
5	12	0
6	12	0
7	12	1
8	12	0
9	12	1
10	12	0
11	12	1
12	12	0
13	12	0
14	12	0
15	12	1
16	12	1
17	12	1
18	12	1
19	12	0
20	12	0
21	12	1
22	12	0
23	12	1
24	12	0
25	12	0
26	12	0
27	12	1
28	12	0
29	12	1
30	12	0
31	12	1
32	12	0
33	12	1
34	12	1
35	12	0
36	12	1
37	12	0
38	12	1
39	12	0
40	12	0
41	12	1
42	12	0
43	12	1
44	12	0
45	12	0
46	12	1
47	12	0
48	12	1
49	12	0
50	12	1
51	12	1
52	12	0
53	12	1
54	12	1
55	12	0
56	12	0
57	12	0
3	13	0
4	13	0
5	13	0
6	13	0
7	13	0
8	13	0
9	13	1
10	13	1
11	13	0
12	13	0
13	13	1
14	13	0
15	13	0
16	13	0
17	13	1
18	13	0
19	13	0
20	13	0
21	13	0
22	13	0
23	13	0
24	13	1
25	13	1
26	13	0
27	13	0
28	13	1
29	13	1
30	13	0
31	13	0
32	13	0
33	13	1
34	13	0
35	13	1
36	13	0
37	13	0
38	13	0
39	13	0
40	13	1
41	13	0
42	13	1
43	13	0
44	13	0
45	13	0
46	13	0
47	13	1
48	13	0
49	13	0
50	13	0
51	13	0
52	13	0
53	13	1
54	13	1
55	13	0
56	13	1
57	13	0
3	14	1
4	14	0
5	14	0
6	14	0
7	14	0
8	14	0
9	14	0
10	14	1
11	14	0
12	14	0
13	14	0
14	14	0
15	14	1
16	14	0
17	14	0
18	14	0
19	14	0
20	14	0
21	14	0
22	14	1
23	14	0
24	14	1
25	14	1
26	14	1
27	14	0
28	14	0
29	14	1
30	14	1
31	14	1
32	14	0
33	14	1
34	14	1
35	14	0
36	14	0
37	14	0
38	14	0
39	14	1
40	14	0
41	14	0
42	14	1
43	14	0
44	14	1
45	14	1
46	14	0
47	14	1
48	14	0
49	14	0
50	14	0
51	14	1
52	14	0
53	14	1
54	14	0
55	14	0
56	14	0
57	14	0
3	15	0
4	15	1
5	15	0
6	15	0
7	15	1
8	15	1
9	15	0
10	15	1
11	15	0
12	15	1
13	15	0
14	15	1
15	15	0
16	15	1
17	15	0
18	15	1
19	15	0
20	15	1
21	15	1
22	15	1
23	15	0
24	15	0
25	15	1
26	15	0
27	15	0
28	15	0
29	15	1
30	15	0
31	15	1
32	15	0
33	15	0
34	15	0
35	15	1
36	15	0
37	15	0
38	15	0
39	15	1
40	15	1
41	15	1
42	15	0
43	15	1
44	15	1
45	15	1
46	15	0
47	15	0
48	15	1
49	15	0
50	15	1
51	15	0
52	15	0
53	15	0
54	15	1
55	15	0
56	15	0
57	15	0
3	16	0
4	16	0
5	16	0
6	16	0
7	16	1
8	16	0
9	16	0
10	16	1
11	16	0
12	16	1
13	16	0
14	16	1
15	16	1
16	16	0
17	16	0
18	16	0
19	16	0
20	16	0
21	16	1
22	16	1
23	16	0
24	16	0
25	16	1
26	16	0
27	16	0
28	16	0
29	16	0
30	16	1
31	16	0
32	16	0
33	16	0
34	16	1
35	16	1
36	16	1
37	16	0
38	16	1
39	16	0
40	16	0
41	16	1
42	16	1
43	16	0
44	16	0
45	16	1
46	16	1
47	16	1
48	16	0
49	16	0
50	16	0
51	16	1
52	16	1
53	16	0
54	16	1
55	16	1
56	16	0
57	16	1
3	17	1
4	17	0
5	17	1
6	17	1
7	17	0
8	17	1
9	17	1
10	17	1
11	17	0
12	17	0
13	17	0
14	17	0
15	17	1
16	17	0
17	17	1
18	17	0
19	17	0
20	17	0
21	17	0
22	17	0
23	17	0
24	17	0
25	17	0
26	17	0
27	17	0
28	17	1
29	17	0
30	17	0
31	17	0
32	17	1
33	17	0
34	17	0
35	17	0
36	17	0
37	17	1
38	17	0
39	17	0
40	17	0
41	17	0
42	17	1
43	17	1
44	17	1
45	17	1
46	17	0
47	17	0
48	17	0
49	17	0
50	17	0
51	17	0
52	17	0
53	17	1
54	17	0
55	17	1
56	17	1
57	17	0
3	18	0
4	18	0
5	18	1
6	18	0
7	18	0
8	18	1
9	18	0
10	18	0
11	18	0
12	18	0
13	18	1
14	18	0
15	18	1
16	18	0
17	18	0
18	18	0
19	18	1
20	18	1
21	18	0
22	18	1
23	18	0
24	18	1
25	18	1
26	18	1
27	18	0
28	18	1
29	18	0
30	18	0
31	18	0
32	18	1
33	18	0
34	18	1
35	18	1
36	18	0
37	18	1
38	18	0
39	18	0
40	18	0
41	18	1
42	18	0
43	18	1
44	18	0
45	18	0
46	18	0
47	18	1
48	18	0
49	18	0
50	18	1
51	18	0
52	18	1
53	18	0
54	18	0
55	18	0
56	18	1
57	18	1
3	19	1
4	19	0
5	19	1
6	19	1
7	19	0
8	19	0
9	19	0
10	19	0
11	19	0
12	19	1
13	19	1
14	19	1
15	19	0
16	19	0
17	19	1
18	19	1
19	19	1
20	19	1
21	19	0
22	19	0
23	19	0
24	19	0
25	19	0
26	19	0
27	19	0
28	19	0
29	19	1
30	19	0
31	19	1
32	19	1
33	19	0
34	19	1
35	19	0
36	19	0
37	19	0
38	19	0
39	19	0
40	19	1
41	19	0
42	19	0
43	19	1
44	19	0
45	19	1
46	19	1
47	19	0
48	19	1
49	19	1
50	19	0
51	19	0
52	19	0
53	19	1
54	19	0
55	19	1
56	19	0
57	19	1
3	20	0
4	20	0
5	20	1
6	20	0
7	20	0
8	20	0
9	20	1
10	20	0
11	20	1
12	20	0
13	20	0
14	20	1
15	20	1
16	20	0
17	20	0
18	20	0
19	20	0
20	20	1
21	20	0
22	20	0
23	20	1
24	20	1
25	20	1
26	20	0
27	20	1
28	20	0
29	20	0
30	20	0
31	20	1
32	20	1
33	20	1
34	20	1
35	20	1
36	20	1
37	20	1
38	20	1
39	20	0
40	20	1
41	20	0
42	20	0
43	20	0
44	20	0
45	20	1
46	20	1
47	20	0
48	20	1
49	20	0
50	20	1
51	20	1
52	20	1
53	20	0
54	20	1
55	20	0
56	20	0
57	20	0
3	21	1
4	21	1
5	21	0
6	21	1
7	21	0
8	21	0
9	21	0
10	21	1
11	21	0
12	21	1
13	21	0
14	21	1
15	21	1
16	21	1
17	21	0
18	21	0
19	21	1
20	21	0
21	21	0
22	21	0
23	21	0
24	21	0
25	21	0
26	21	0
27	21	0
28	21	0
29	21	1
30	21	1
31	21	0
32	21	1
33	21	0
34	21	0
35	21	0
36	21	1
37	21	0
38	21	0
39	21	0
40	21	1
41	21	0
42	21	0
43	21	0
44	21	0
45	21	0
46	21	0
47	21	0
48	21	0
49	21	1
50	21	0
51	21	1
52	21	1
53	21	1
54	21	1
55	21	1
56	21	0
57	21	0
3	22	1
4	22	0
5	22	1
6	22	1
7	22	0
8	22	1
9	22	0
10	22	0
11	22	1
12	22	0
13	22	1
14	22	0
15	22	1
16	22	0
17	22	0
18	22	1
19	22	0
20	22	1
21	22	1
22	22	1
23	22	0
24	22	1
25	22	1
26	22	0
27	22	0
28	22	1
29	22	0
30	22	1
31	22	1
32	22	0
33	22	0
34	22	0
35	22	0
36	22	0
37	22	0
38	22	1
39	22	0
40	22	1
41	22	1
42	22	1
43	22	1
44	22	0
45	22	0
46	22	0
47	22	0
48	22	1
49	22	1
50	22	0
51	22	1
52	22	0
53	22	0
54	22	1
55	22	0
56	22	1
57	22	0
3	23	1
4	23	1
5	23	0
6	23	0
7	23	0
8	23	1
9	23	0
10	23	1
11	23	1
12	23	0
13	23	0
14	23	0
15	23	0
16	23	0
17	23	1
18	23	0
19	23	0
20	23	0
21	23	0
22	23	1
23	23	1
24	23	1
25	23	0
26	23	0
27	23	1
28	23	0
29	23	1
30	23	0
31	23	1
32	23	0
33	23	0
34	23	0
35	23	1
36	23	1
37	23	1
38	23	1
39	23	1
40	23	1
41	23	0
42	23	1
43	23	0
44	23	1
45	23	0
46	23	0
47	23	0
48	23	0
49	23	0
50	23	0
51	23	0
52	23	0
53	23	0
54	23	1
55	23	0
56	23	0
57	23	0
3	24	0
4	24	1
5	24	0
6	24	1
7	24	1
8	24	1
9	24	1
10	24	1
11	24	1
12	24	1
13	24	0
14	24	1
15	24	1
16	24	0
17	24	0
18	24	1
19	24	1
20	24	1
21	24	0
22	24	0
23	24	0
24	24	1
25	24	1
26	24	0
27	24	1
28	24	1
29	24	0
30	24	0
31	24	0
32	24	1
33	24	0
34	24	1
35	24	1
36	24	1
37	24	0
38	24	0
39	24	0
40	24	0
41	24	0
42	24	0
43	24	1
44	24	0
45	24	0
46	24	0
47	24	1
48	24	0
49	24	0
50	24	0
51	24	0
52	24	1
53	24	1
54	24	0
55	24	0
56	24	0
57	24	0
58	1	0
59	1	1
60	1	1
61	1	0
62	1	0
63	1	0
64	1	0
65	1	0
66	1	0
67	1	0
68	1	0
69	1	0
70	1	1
71	1	1
72	1	1
73	1	0
74	1	0
75	1	0
76	1	0
77	1	1
78	1	0
79	1	0
80	1	1
81	1	1
82	1	0
83	1	0
84	1	0
85	1	1
86	1	0
87	1	0
88	1	0
89	1	1
90	1	1
91	1	1
92	1	1
93	1	0
94	1	0
95	1	1
96	1	0
97	1	1
98	1	1
99	1	0
100	1	0
101	1	1
102	1	0
103	1	0
104	1	0
105	1	0
106	1	1
107	1	1
108	1	0
109	1	0
110	1	0
111	1	1
112	1	1
58	2	1
59	2	1
60	2	0
61	2	1
62	2	0
63	2	0
64	2	1
65	2	0
66	2	0
67	2	1
68	2	0
69	2	0
70	2	0
71	2	0
72	2	1
73	2	1
74	2	1
75	2	0
76	2	1
77	2	1
78	2	0
79	2	0
80	2	0
81	2	0
82	2	0
83	2	0
84	2	0
85	2	0
86	2	0
87	2	1
88	2	0
89	2	0
90	2	0
91	2	1
92	2	1
93	2	0
94	2	1
95	2	0
96	2	1
97	2	1
98	2	0
99	2	1
100	2	0
101	2	1
102	2	1
103	2	0
104	2	1
105	2	0
106	2	0
107	2	0
108	2	0
109	2	1
110	2	0
111	2	1
112	2	0
58	3	1
59	3	1
60	3	0
61	3	0
62	3	0
63	3	1
64	3	1
65	3	0
66	3	1
67	3	0
68	3	0
69	3	0
70	3	0
71	3	1
72	3	0
73	3	0
74	3	0
75	3	1
76	3	0
77	3	1
78	3	1
79	3	1
80	3	1
81	3	0
82	3	1
83	3	0
84	3	0
85	3	0
86	3	0
87	3	1
88	3	0
89	3	1
90	3	0
91	3	0
92	3	0
93	3	1
94	3	0
95	3	1
96	3	0
97	3	1
98	3	0
99	3	0
100	3	1
101	3	1
102	3	0
103	3	1
104	3	0
105	3	1
106	3	0
107	3	0
108	3	1
109	3	1
110	3	0
111	3	1
112	3	0
58	4	1
59	4	0
60	4	1
61	4	0
62	4	1
63	4	1
64	4	1
65	4	0
66	4	0
67	4	0
68	4	0
69	4	0
70	4	1
71	4	0
72	4	1
73	4	1
74	4	0
75	4	0
76	4	0
77	4	1
78	4	1
79	4	0
80	4	0
81	4	1
82	4	0
83	4	1
84	4	0
85	4	1
86	4	0
87	4	0
88	4	0
89	4	0
90	4	1
91	4	0
92	4	0
93	4	0
94	4	1
95	4	1
96	4	1
97	4	0
98	4	0
99	4	0
100	4	1
101	4	1
102	4	1
103	4	0
104	4	0
105	4	0
106	4	0
107	4	0
108	4	1
109	4	0
110	4	0
111	4	0
112	4	1
58	5	0
59	5	1
60	5	0
61	5	0
62	5	0
63	5	0
64	5	0
65	5	0
66	5	0
67	5	0
68	5	0
69	5	0
70	5	1
71	5	1
72	5	0
73	5	1
74	5	0
75	5	0
76	5	0
77	5	1
78	5	0
79	5	1
80	5	0
81	5	1
82	5	0
83	5	0
84	5	1
85	5	1
86	5	1
87	5	1
88	5	1
89	5	1
90	5	1
91	5	0
92	5	0
93	5	0
94	5	0
95	5	0
96	5	0
97	5	0
98	5	0
99	5	1
100	5	1
101	5	0
102	5	0
103	5	0
104	5	0
105	5	1
106	5	0
107	5	0
108	5	0
109	5	1
110	5	0
111	5	1
112	5	0
58	6	0
59	6	0
60	6	0
61	6	1
62	6	0
63	6	0
64	6	0
65	6	1
66	6	1
67	6	0
68	6	1
69	6	0
70	6	0
71	6	0
72	6	0
73	6	1
74	6	0
75	6	0
76	6	0
77	6	1
78	6	0
79	6	0
80	6	0
81	6	1
82	6	0
83	6	0
84	6	0
85	6	0
86	6	0
87	6	1
88	6	0
89	6	1
90	6	0
91	6	0
92	6	0
93	6	0
94	6	1
95	6	0
96	6	0
97	6	0
98	6	1
99	6	1
100	6	1
101	6	0
102	6	1
103	6	1
104	6	0
105	6	0
106	6	1
107	6	1
108	6	0
109	6	1
110	6	1
111	6	1
112	6	1
58	7	1
59	7	0
60	7	0
61	7	0
62	7	0
63	7	1
64	7	1
65	7	1
66	7	1
67	7	0
68	7	0
69	7	0
70	7	0
71	7	0
72	7	1
73	7	0
74	7	0
75	7	1
76	7	1
77	7	1
78	7	1
79	7	0
80	7	0
81	7	1
82	7	0
83	7	1
84	7	0
85	7	0
86	7	1
87	7	0
88	7	0
89	7	1
90	7	1
91	7	1
92	7	1
93	7	1
94	7	1
95	7	0
96	7	1
97	7	1
98	7	0
99	7	0
100	7	0
101	7	0
102	7	1
103	7	0
104	7	0
105	7	0
106	7	1
107	7	1
108	7	1
109	7	0
110	7	0
111	7	1
112	7	1
58	8	0
59	8	1
60	8	0
61	8	0
62	8	1
63	8	0
64	8	0
65	8	0
66	8	1
67	8	1
68	8	0
69	8	1
70	8	0
71	8	1
72	8	0
73	8	0
74	8	0
75	8	0
76	8	0
77	8	0
78	8	0
79	8	0
80	8	0
81	8	0
82	8	1
83	8	0
84	8	0
85	8	0
86	8	1
87	8	0
88	8	0
89	8	1
90	8	1
91	8	1
92	8	0
93	8	0
94	8	1
95	8	0
96	8	0
97	8	0
98	8	0
99	8	0
100	8	1
101	8	0
102	8	1
103	8	0
104	8	1
105	8	1
106	8	1
107	8	0
108	8	0
109	8	1
110	8	0
111	8	0
112	8	0
58	9	1
59	9	0
60	9	1
61	9	0
62	9	0
63	9	1
64	9	0
65	9	0
66	9	0
67	9	0
68	9	1
69	9	1
70	9	1
71	9	0
72	9	1
73	9	1
74	9	1
75	9	1
76	9	1
77	9	1
78	9	0
79	9	1
80	9	1
81	9	0
82	9	0
83	9	1
84	9	0
85	9	0
86	9	0
87	9	1
88	9	1
89	9	1
90	9	1
91	9	0
92	9	1
93	9	0
94	9	0
95	9	1
96	9	1
97	9	0
98	9	1
99	9	0
100	9	0
101	9	0
102	9	1
103	9	1
104	9	0
105	9	0
106	9	0
107	9	0
108	9	0
109	9	1
110	9	1
111	9	1
112	9	0
58	10	0
59	10	1
60	10	0
61	10	0
62	10	0
63	10	0
64	10	1
65	10	0
66	10	0
67	10	1
68	10	0
69	10	0
70	10	1
71	10	1
72	10	0
73	10	0
74	10	1
75	10	0
76	10	1
77	10	0
78	10	1
79	10	0
80	10	0
81	10	1
82	10	0
83	10	0
84	10	0
85	10	1
86	10	1
87	10	0
88	10	0
89	10	0
90	10	1
91	10	1
92	10	1
93	10	0
94	10	1
95	10	0
96	10	0
97	10	0
98	10	1
99	10	0
100	10	1
101	10	0
102	10	1
103	10	1
104	10	0
105	10	0
106	10	0
107	10	0
108	10	0
109	10	0
110	10	0
111	10	0
112	10	0
58	11	0
59	11	1
60	11	1
61	11	0
62	11	1
63	11	0
64	11	0
65	11	1
66	11	0
67	11	1
68	11	0
69	11	0
70	11	1
71	11	1
72	11	1
73	11	1
74	11	0
75	11	0
76	11	1
77	11	1
78	11	0
79	11	1
80	11	0
81	11	1
82	11	0
83	11	0
84	11	0
85	11	0
86	11	0
87	11	1
88	11	0
89	11	0
90	11	0
91	11	0
92	11	0
93	11	1
94	11	0
95	11	0
96	11	1
97	11	1
98	11	0
99	11	0
100	11	1
101	11	0
102	11	0
103	11	1
104	11	0
105	11	0
106	11	0
107	11	1
108	11	0
109	11	1
110	11	1
111	11	0
112	11	0
58	12	1
59	12	0
60	12	1
61	12	1
62	12	0
63	12	0
64	12	0
65	12	1
66	12	0
67	12	0
68	12	0
69	12	0
70	12	0
71	12	1
72	12	1
73	12	0
74	12	1
75	12	1
76	12	0
77	12	1
78	12	1
79	12	0
80	12	0
81	12	0
82	12	1
83	12	0
84	12	0
85	12	0
86	12	1
87	12	0
88	12	1
89	12	0
90	12	0
91	12	1
92	12	0
93	12	0
94	12	0
95	12	0
96	12	0
97	12	0
98	12	0
99	12	1
100	12	1
101	12	0
102	12	1
103	12	1
104	12	0
105	12	1
106	12	0
107	12	0
108	12	1
109	12	0
110	12	0
111	12	0
112	12	0
58	13	0
59	13	0
60	13	0
61	13	0
62	13	1
63	13	1
64	13	0
65	13	0
66	13	1
67	13	0
68	13	1
69	13	1
70	13	0
71	13	0
72	13	0
73	13	0
74	13	0
75	13	0
76	13	1
77	13	0
78	13	0
79	13	0
80	13	1
81	13	1
82	13	1
83	13	1
84	13	1
85	13	0
86	13	0
87	13	0
88	13	0
89	13	0
90	13	0
91	13	0
92	13	1
93	13	0
94	13	1
95	13	1
96	13	0
97	13	0
98	13	0
99	13	0
100	13	0
101	13	1
102	13	0
103	13	1
104	13	1
105	13	0
106	13	1
107	13	1
108	13	0
109	13	0
110	13	0
111	13	1
112	13	0
58	14	1
59	14	1
60	14	1
61	14	0
62	14	0
63	14	0
64	14	1
65	14	0
66	14	0
67	14	0
68	14	1
69	14	0
70	14	0
71	14	0
72	14	0
73	14	0
74	14	1
75	14	0
76	14	1
77	14	0
78	14	0
79	14	1
80	14	0
81	14	0
82	14	0
83	14	0
84	14	0
85	14	0
86	14	1
87	14	0
88	14	0
89	14	1
90	14	0
91	14	0
92	14	0
93	14	1
94	14	0
95	14	1
96	14	0
97	14	0
98	14	0
99	14	1
100	14	0
101	14	0
102	14	0
103	14	0
104	14	0
105	14	1
106	14	0
107	14	0
108	14	1
109	14	1
110	14	1
111	14	0
112	14	0
58	15	1
59	15	1
60	15	1
61	15	0
62	15	0
63	15	1
64	15	0
65	15	0
66	15	1
67	15	0
68	15	1
69	15	0
70	15	1
71	15	0
72	15	0
73	15	1
74	15	0
75	15	0
76	15	1
77	15	0
78	15	0
79	15	1
80	15	1
81	15	1
82	15	0
83	15	0
84	15	0
85	15	1
86	15	0
87	15	1
88	15	0
89	15	1
90	15	1
91	15	0
92	15	1
93	15	0
94	15	1
95	15	1
96	15	0
97	15	0
98	15	1
99	15	0
100	15	0
101	15	1
102	15	0
103	15	0
104	15	0
105	15	0
106	15	0
107	15	1
108	15	0
109	15	0
110	15	0
111	15	0
112	15	0
58	16	1
59	16	1
60	16	1
61	16	0
62	16	0
63	16	0
64	16	0
65	16	1
66	16	0
67	16	0
68	16	1
69	16	1
70	16	0
71	16	1
72	16	0
73	16	1
74	16	0
75	16	0
76	16	1
77	16	0
78	16	1
79	16	0
80	16	0
81	16	0
82	16	1
83	16	1
84	16	0
85	16	1
86	16	1
87	16	1
88	16	0
89	16	1
90	16	0
91	16	1
92	16	0
93	16	0
94	16	1
95	16	1
96	16	1
97	16	0
98	16	0
99	16	0
100	16	0
101	16	0
102	16	1
103	16	0
104	16	0
105	16	1
106	16	0
107	16	1
108	16	1
109	16	1
110	16	0
111	16	0
112	16	1
58	17	0
59	17	1
60	17	1
61	17	0
62	17	1
63	17	1
64	17	1
65	17	0
66	17	1
67	17	0
68	17	0
69	17	0
70	17	0
71	17	0
72	17	0
73	17	0
74	17	0
75	17	1
76	17	0
77	17	0
78	17	1
79	17	0
80	17	0
81	17	1
82	17	0
83	17	1
84	17	0
85	17	0
86	17	0
87	17	0
88	17	0
89	17	0
90	17	1
91	17	1
92	17	1
93	17	0
94	17	0
95	17	1
96	17	0
97	17	0
98	17	1
99	17	1
100	17	1
101	17	0
102	17	0
103	17	1
104	17	1
105	17	0
106	17	1
107	17	1
108	17	0
109	17	1
110	17	1
111	17	0
112	17	0
58	18	0
59	18	1
60	18	0
61	18	0
62	18	0
63	18	0
64	18	0
65	18	0
66	18	0
67	18	1
68	18	0
69	18	1
70	18	0
71	18	0
72	18	1
73	18	1
74	18	0
75	18	0
76	18	0
77	18	1
78	18	1
79	18	1
80	18	1
81	18	1
82	18	0
83	18	0
84	18	0
85	18	0
86	18	0
87	18	1
88	18	1
89	18	0
90	18	1
91	18	0
92	18	0
93	18	0
94	18	0
95	18	1
96	18	0
97	18	1
98	18	0
99	18	1
100	18	0
101	18	0
102	18	1
103	18	1
104	18	1
105	18	1
106	18	1
107	18	0
108	18	1
109	18	0
110	18	0
111	18	0
112	18	1
58	19	0
59	19	0
60	19	1
61	19	1
62	19	0
63	19	1
64	19	1
65	19	0
66	19	1
67	19	1
68	19	0
69	19	0
70	19	1
71	19	0
72	19	0
73	19	1
