Node	Time	ActivationFactorUpRegulation
3	9	1
4	9	1
5	9	1
6	9	0
7	9	0
8	9	1
9	9	0
10	9	0
11	9	1
12	9	0
13	9	1
14	9	0
15	9	1
16	9	1
17	9	1
18	9	1
19	9	1
20	9	0
21	9	0
22	9	1
23	9	1
24	9	0
25	9	0
26	9	1
27	9	1
28	9	1
29	9	1
30	9	0
31	9	0
32	9	0
33	9	0
34	9	0
35	9	0
36	9	1
37	9	1
38	9	0
39	9	0
40	9	0
41	9	0
42	9	0
43	9	0
44	9	0
45	9	0
46	9	0
47	9	1
48	9	0
49	9	1
50	9	0
51	9	1
52	9	0
53	9	1
54	9	1
55	9	0
56	9	0
57	9	0
3	10	0
4	10	0
5	10	1
6	10	0
7	10	1
8	10	0
9	10	1
10	10	0
11	10	0
12	10	1
13	10	0
14	10	0
15	10	0
16	10	1
17	10	0
18	10	0
19	10	1
20	10	1
21	10	0
22	10	0
23	10	0
24	10	0
25	10	0
26	10	0
27	10	1
28	10	0
29	10	0
30	10	0
31	10	0
32	10	0
33	10	1
34	10	0
35	10	1
36	10	0
37	10	0
38	10	0
39	10	0
40	10	0
41	10	1
42	10	1
43	10	1
44	10	1
45	10	1
46	10	0
47	10	0
48	10	1
49	10	0
50	10	0
51	10	1
52	10	0
53	10	0
54	10	0
55	10	0
56	10	1
57	10	0
3	11	0
4	11	1
5	11	1
6	11	0
7	11	1
8	11	0
9	11	0
10	11	0
11	11	0
12	11	0
13	11	1
14	11	1
15	11	0
16	11	0
17	11	0
18	11	0
19	11	0
20	11	1
21	11	0
22	11	1
23	11	0
24	11	1
25	11	0
26	11	0
27	11	0
28	11	1
29	11	1
30	11	0
31	11	1
32	11	0
33	11	0
34	11	1
35	11	1
36	11	1
37	11	0
38	11	0
39	11	1
40	11	1
41	11	0
42	11	1
43	11	0
44	11	1
45	11	0
46	11	1
47	11	0
48	11	1
49	11	0
50	11	0
51	11	1
52	11	1
53	11	1
54	11	0
55	11	1
56	11	1
57	11	1
3	12	0
4	12	0
5	12	1
6	12	1
7	12	1
8	12	0
9	12	1
10	12	1
11	12	0
12	12	0
13	12	1
14	12	1
15	12	1
16	12	0
17	12	0
18	12	0
19	12	0
20	12	0
21	12	1
22	12	1
23	12	1
24	12	0
25	12	0
26	12	0
27	12	0
28	12	1
29	12	1
30	12	1
31	12	1
32	12	1
33	12	1
34	12	1
35	12	0
36	12	0
37	12	1
38	12	1
39	12	0
40	12	0
41	12	0
42	12	1
43	12	0
44	12	1
45	12	0
46	12	0
47	12	0
48	12	0
49	12	0
50	12	1
51	12	0
52	12	0
53	12	1
54	12	1
55	12	0
56	12	0
57	12	0
3	13	0
4	13	1
5	13	1
6	13	0
7	13	1
8	13	0
9	13	1
10	13	0
11	13	0
12	13	1
13	13	0
14	13	0
15	13	0
16	13	1
17	13	1
18	13	1
19	13	1
20	13	0
21	13	1
22	13	0
23	13	0
24	13	1
25	13	1
26	13	1
27	13	1
28	13	0
29	13	0
30	13	1
31	13	0
32	13	0
33	13	0
34	13	0
35	13	1
36	13	0
37	13	0
38	13	0
39	13	1
40	13	1
41	13	1
42	13	1
43	13	1
44	13	0
45	13	1
46	13	1
47	13	1
48	13	0
49	13	0
50	13	1
51	13	0
52	13	0
53	13	0
54	13	0
55	13	0
56	13	1
57	13	0
3	14	1
4	14	0
5	14	0
6	14	0
7	14	0
8	14	1
9	14	0
10	14	1
11	14	1
12	14	1
13	14	1
14	14	1
15	14	1
16	14	0
17	14	1
18	14	0
19	14	0
20	14	0
21	14	0
22	14	0
23	14	1
24	14	1
25	14	1
26	14	0
27	14	1
28	14	0
29	14	0
30	14	1
31	14	1
32	14	0
33	14	0
34	14	0
35	14	0
36	14	0
37	14	1
38	14	0
39	14	0
40	14	1
41	14	1
42	14	0
43	14	0
44	14	0
45	14	0
46	14	0
47	14	0
48	14	0
49	14	0
50	14	0
51	14	0
52	14	1
53	14	0
54	14	1
55	14	1
56	14	0
57	14	0
3	15	0
4	15	0
5	15	1
6	15	1
7	15	0
8	15	1
9	15	0
10	15	1
11	15	1
12	15	1
13	15	0
14	15	1
15	15	0
16	15	1
17	15	1
18	15	0
19	15	0
20	15	0
21	15	0
22	15	1
23	15	0
24	15	0
25	15	0
26	15	0
27	15	1
28	15	0
29	15	0
30	15	0
31	15	1
32	15	1
33	15	0
34	15	1
35	15	0
36	15	1
37	15	0
38	15	1
39	15	0
40	15	0
41	15	1
42	15	1
43	15	1
44	15	1
45	15	0
46	15	0
47	15	1
48	15	1
49	15	0
50	15	0
51	15	1
52	15	1
53	15	0
54	15	0
55	15	0
56	15	1
57	15	1
3	16	0
4	16	0
5	16	0
6	16	1
7	16	0
8	16	1
9	16	0
10	16	0
11	16	0
12	16	1
13	16	0
14	16	1
15	16	0
16	16	0
17	16	0
18	16	0
19	16	1
20	16	1
21	16	0
22	16	1
23	16	0
24	16	1
25	16	0
26	16	0
27	16	1
28	16	0
29	16	1
30	16	0
31	16	1
32	16	0
33	16	0
34	16	0
35	16	0
36	16	1
37	16	0
38	16	0
39	16	1
40	16	1
41	16	0
42	16	1
43	16	0
44	16	1
45	16	1
46	16	1
47	16	1
48	16	0
49	16	0
50	16	1
51	16	0
52	16	1
53	16	1
54	16	1
55	16	0
56	16	0
57	16	0
3	17	0
4	17	0
5	17	0
6	17	1
7	17	0
8	17	0
9	17	1
10	17	1
11	17	1
12	17	0
13	17	1
14	17	1
15	17	0
16	17	1
17	17	0
18	17	0
19	17	1
20	17	0
21	17	0
22	17	1
23	17	0
24	17	1
25	17	1
26	17	1
27	17	1
28	17	1
29	17	1
30	17	0
31	17	0
32	17	0
33	17	1
34	17	0
35	17	1
36	17	0
37	17	0
38	17	0
39	17	0
40	17	1
41	17	0
42	17	1
43	17	1
44	17	0
45	17	0
46	17	0
47	17	1
48	17	1
49	17	0
50	17	1
51	17	1
52	17	1
53	17	1
54	17	0
55	17	0
56	17	1
57	17	1
3	18	0
4	18	0
5	18	1
6	18	0
7	18	0
8	18	0
9	18	0
10	18	0
11	18	0
12	18	0
13	18	0
14	18	0
15	18	1
16	18	1
17	18	1
18	18	1
19	18	0
20	18	1
21	18	0
22	18	0
23	18	0
24	18	0
25	18	1
26	18	0
27	18	0
28	18	0
29	18	0
30	18	1
31	18	0
32	18	1
33	18	1
34	18	1
35	18	1
36	18	0
37	18	0
38	18	1
39	18	0
40	18	0
41	18	0
42	18	0
43	18	0
44	18	0
45	18	1
46	18	0
47	18	1
48	18	0
49	18	0
50	18	0
51	18	0
52	18	1
53	18	1
54	18	1
55	18	1
56	18	0
57	18	0
3	19	0
4	19	1
5	19	1
6	19	0
7	19	1
8	19	1
9	19	0
10	19	0
11	19	0
12	19	0
13	19	0
14	19	0
15	19	1
16	19	0
17	19	0
18	19	1
19	19	1
20	19	0
21	19	1
22	19	0
23	19	0
24	19	0
25	19	1
26	19	0
27	19	0
28	19	0
29	19	0
30	19	0
31	19	1
32	19	0
33	19	1
34	19	0
35	19	0
36	19	0
37	19	1
38	19	0
39	19	1
40	19	0
41	19	0
42	19	0
43	19	0
44	19	1
45	19	0
46	19	1
47	19	1
48	19	0
49	19	1
50	19	1
51	19	0
52	19	0
53	19	1
54	19	1
55	19	0
56	19	0
57	19	0
3	20	0
4	20	0
5	20	0
6	20	0
7	20	1
8	20	0
9	20	1
10	20	0
11	20	0
12	20	0
13	20	0
14	20	1
15	20	1
16	20	1
17	20	1
18	20	1
19	20	1
20	20	0
21	20	1
22	20	1
23	20	1
24	20	0
25	20	0
26	20	0
27	20	0
28	20	1
29	20	0
30	20	0
31	20	0
32	20	0
33	20	1
34	20	0
35	20	0
36	20	1
37	20	0
38	20	0
39	20	1
40	20	1
41	20	0
42	20	1
43	20	0
44	20	1
45	20	0
46	20	0
47	20	0
48	20	1
49	20	0
50	20	1
51	20	0
52	20	1
53	20	1
54	20	0
55	20	1
56	20	0
57	20	0
3	21	1
4	21	0
5	21	0
6	21	1
7	21	0
8	21	0
9	21	0
10	21	0
11	21	0
12	21	0
13	21	0
14	21	0
15	21	1
16	21	0
17	21	0
18	21	1
19	21	1
20	21	1
21	21	1
22	21	0
23	21	0
24	21	0
25	21	1
26	21	0
27	21	0
28	21	0
29	21	0
30	21	1
31	21	1
32	21	0
33	21	1
34	21	0
35	21	0
36	21	1
37	21	0
38	21	0
39	21	0
40	21	1
41	21	1
42	21	0
43	21	0
44	21	0
45	21	0
46	21	1
47	21	0
48	21	1
49	21	1
50	21	1
51	21	0
52	21	1
53	21	0
54	21	0
55	21	0
56	21	0
57	21	0
3	22	0
4	22	0
5	22	1
6	22	1
7	22	1
8	22	1
9	22	0
10	22	1
11	22	0
12	22	1
13	22	1
14	22	0
15	22	0
16	22	1
17	22	1
18	22	0
19	22	0
20	22	0
21	22	1
22	22	1
23	22	0
24	22	0
25	22	1
26	22	0
27	22	1
28	22	0
29	22	0
30	22	0
31	22	0
32	22	0
33	22	0
34	22	1
35	22	1
36	22	0
37	22	1
38	22	1
39	22	1
40	22	0
41	22	1
42	22	0
43	22	1
44	22	1
45	22	1
46	22	1
47	22	0
48	22	0
49	22	0
50	22	0
51	22	0
52	22	0
53	22	0
54	22	1
55	22	0
56	22	0
57	22	1
3	23	0
4	23	1
5	23	0
6	23	0
7	23	0
8	23	0
9	23	0
10	23	1
11	23	1
12	23	1
13	23	1
14	23	0
15	23	0
16	23	0
17	23	0
18	23	1
19	23	0
20	23	0
21	23	0
22	23	1
23	23	0
24	23	0
25	23	1
26	23	0
27	23	0
28	23	1
29	23	1
30	23	0
31	23	1
32	23	0
33	23	0
34	23	1
35	23	0
36	23	0
37	23	1
38	23	1
39	23	1
40	23	0
41	23	0
42	23	1
43	23	1
44	23	0
45	23	0
46	23	1
47	23	0
48	23	1
49	23	1
50	23	0
51	23	0
52	23	1
53	23	0
54	23	0
55	23	1
56	23	1
57	23	0
3	24	0
4	24	1
5	24	1
6	24	0
7	24	0
8	24	1
9	24	0
10	24	1
11	24	0
12	24	1
13	24	0
14	24	1
15	24	0
16	24	0
17	24	0
18	24	0
19	24	0
20	24	1
21	24	0
22	24	1
23	24	1
24	24	1
25	24	0
26	24	0
27	24	0
28	24	1
29	24	0
30	24	1
31	24	0
32	24	0
33	24	0
34	24	1
35	24	0
36	24	0
37	24	0
38	24	0
39	24	0
40	24	0
41	24	0
42	24	0
43	24	0
44	24	0
45	24	1
46	24	1
47	24	1
48	24	1
49	24	0
50	24	0
51	24	1
52	24	0
53	24	1
54	24	0
55	24	0
56	24	0
57	24	0
58	1	0
59	1	0
60	1	0
61	1	1
62	1	1
63	1	1
64	1	0
65	1	0
66	1	1
67	1	1
68	1	0
69	1	0
70	1	1
71	1	0
72	1	0
73	1	1
74	1	0
75	1	1
76	1	0
77	1	0
78	1	0
79	1	0
80	1	0
81	1	1
82	1	1
83	1	1
84	1	0
85	1	0
86	1	0
87	1	0
88	1	0
89	1	0
90	1	1
91	1	0
92	1	0
93	1	1
94	1	1
95	1	1
96	1	0
97	1	1
98	1	0
99	1	0
100	1	1
101	1	0
102	1	0
103	1	0
104	1	0
105	1	1
106	1	0
107	1	1
108	1	0
109	1	0
110	1	0
111	1	1
112	1	1
58	2	0
59	2	1
60	2	1
61	2	1
62	2	0
63	2	1
64	2	0
65	2	1
66	2	0
67	2	0
68	2	0
69	2	1
70	2	0
71	2	1
72	2	1
73	2	0
74	2	0
75	2	0
76	2	1
77	2	0
78	2	1
79	2	1
80	2	0
81	2	0
82	2	1
83	2	1
84	2	0
85	2	1
86	2	1
87	2	1
88	2	1
89	2	0
90	2	1
91	2	0
92	2	0
93	2	1
94	2	0
95	2	0
96	2	0
97	2	0
98	2	0
99	2	0
100	2	0
101	2	1
102	2	0
103	2	1
104	2	0
105	2	1
106	2	1
107	2	0
108	2	0
109	2	0
110	2	0
111	2	0
112	2	0
58	3	1
59	3	0
60	3	0
61	3	0
62	3	0
63	3	1
64	3	0
65	3	0
66	3	0
67	3	0
68	3	1
69	3	0
70	3	1
71	3	1
72	3	0
73	3	0
74	3	1
75	3	1
76	3	0
77	3	0
78	3	0
79	3	1
80	3	1
81	3	1
82	3	1
83	3	1
84	3	0
85	3	0
86	3	1
87	3	1
88	3	0
89	3	0
90	3	1
91	3	0
92	3	1
93	3	1
94	3	0
95	3	0
96	3	1
97	3	1
98	3	0
99	3	0
100	3	1
101	3	1
102	3	1
103	3	0
104	3	1
105	3	0
106	3	1
107	3	0
108	3	1
109	3	0
110	3	1
111	3	1
112	3	1
58	4	0
59	4	0
60	4	1
61	4	0
62	4	1
63	4	0
64	4	1
65	4	0
66	4	0
67	4	1
68	4	0
69	4	1
70	4	0
71	4	0
72	4	0
73	4	0
74	4	0
75	4	0
76	4	0
77	4	0
78	4	1
79	4	0
80	4	1
81	4	0
82	4	0
83	4	0
84	4	0
85	4	0
86	4	0
87	4	0
88	4	0
89	4	0
90	4	1
91	4	0
92	4	0
93	4	1
94	4	0
95	4	1
96	4	1
97	4	0
98	4	0
99	4	1
100	4	0
101	4	0
102	4	0
103	4	0
104	4	0
105	4	1
106	4	1
107	4	1
108	4	0
109	4	0
110	4	0
111	4	0
112	4	1
58	5	0
59	5	0
60	5	1
61	5	0
62	5	0
63	5	0
64	5	0
65	5	0
66	5	1
67	5	0
68	5	0
69	5	0
70	5	0
71	5	0
72	5	0
73	5	1
74	5	1
75	5	0
76	5	0
77	5	0
78	5	0
79	5	1
80	5	0
81	5	1
82	5	0
83	5	0
84	5	1
85	5	0
86	5	1
87	5	0
88	5	0
89	5	0
90	5	0
91	5	0
92	5	1
93	5	1
94	5	0
95	5	1
96	5	1
97	5	1
98	5	1
99	5	0
100	5	0
101	5	1
102	5	1
103	5	0
104	5	1
105	5	0
106	5	0
107	5	1
108	5	0
109	5	1
110	5	0
111	5	0
112	5	1
58	6	0
59	6	0
60	6	0
61	6	0
62	6	0
63	6	0
64	6	1
65	6	0
66	6	0
67	6	0
68	6	0
69	6	0
70	6	1
71	6	0
72	6	0
73	6	0
74	6	0
75	6	0
76	6	0
77	6	0
78	6	0
79	6	0
80	6	0
81	6	0
82	6	0
83	6	0
84	6	0
85	6	0
86	6	1
87	6	0
88	6	0
89	6	0
90	6	0
91	6	1
92	6	0
93	6	0
94	6	0
95	6	1
96	6	1
97	6	1
98	6	1
99	6	1
100	6	1
101	6	1
102	6	0
103	6	1
104	6	1
105	6	0
106	6	1
107	6	0
108	6	1
109	6	0
110	6	0
111	6	0
112	6	0
58	7	1
59	7	1
60	7	1
61	7	0
62	7	0
63	7	0
64	7	0
65	7	0
66	7	1
67	7	0
68	7	1
69	7	0
70	7	0
71	7	1
72	7	0
73	7	0
74	7	0
75	7	0
76	7	1
77	7	0
78	7	1
79	7	0
80	7	0
81	7	1
82	7	0
83	7	1
84	7	1
85	7	1
86	7	1
87	7	1
88	7	0
89	7	0
90	7	0
91	7	1
92	7	0
93	7	0
94	7	0
95	7	1
96	7	1
97	7	0
98	7	1
99	7	1
100	7	0
101	7	0
102	7	0
103	7	0
104	7	1
105	7	0
106	7	0
107	7	1
108	7	0
109	7	1
110	7	1
111	7	0
112	7	1
58	8	0
59	8	0
60	8	0
61	8	1
62	8	0
63	8	1
64	8	1
65	8	0
66	8	0
67	8	0
68	8	1
69	8	0
70	8	1
71	8	1
72	8	1
73	8	1
74	8	0
75	8	1
76	8	1
77	8	0
78	8	0
79	8	1
80	8	1
81	8	1
82	8	0
83	8	0
84	8	1
85	8	1
86	8	1
87	8	1
88	8	0
89	8	0
90	8	1
91	8	0
92	8	1
93	8	0
94	8	1
95	8	1
96	8	1
97	8	0
98	8	1
99	8	0
100	8	1
101	8	1
102	8	1
103	8	0
104	8	0
105	8	0
106	8	0
107	8	0
108	8	0
109	8	0
110	8	1
111	8	0
112	8	0
58	9	1
59	9	0
60	9	0
61	9	1
62	9	0
63	9	1
64	9	0
65	9	1
66	9	0
67	9	1
68	9	0
69	9	0
70	9	0
71	9	0
72	9	0
73	9	0
74	9	0
75	9	0
76	9	0
77	9	1
78	9	1
79	9	0
80	9	1
81	9	0
82	9	0
83	9	1
84	9	0
85	9	0
86	9	0
87	9	1
88	9	0
89	9	1
90	9	0
91	9	1
92	9	1
93	9	0
94	9	0
95	9	0
96	9	1
97	9	1
98	9	0
99	9	0
100	9	0
101	9	0
102	9	0
103	9	0
104	9	0
105	9	1
106	9	1
107	9	1
108	9	1
109	9	0
110	9	0
111	9	0
112	9	0
58	10	1
59	10	0
60	10	1
61	10	1
62	10	1
63	10	1
64	10	0
65	10	0
66	10	1
67	10	0
68	10	0
69	10	0
70	10	0
71	10	0
72	10	0
73	10	1
74	10	1
75	10	1
76	10	1
77	10	1
78	10	0
79	10	0
80	10	0
81	10	0
82	10	1
83	10	0
84	10	0
85	10	1
86	10	0
87	10	0
88	10	0
89	10	0
90	10	0
91	10	0
92	10	1
93	10	0
94	10	0
95	10	1
96	10	0
97	10	0
98	10	1
99	10	0
100	10	0
101	10	0
102	10	1
103	10	0
104	10	0
105	10	0
106	10	1
107	10	1
108	10	0
109	10	1
110	10	0
111	10	0
112	10	0
58	11	1
59	11	1
60	11	1
61	11	0
62	11	0
63	11	1
64	11	1
65	11	0
66	11	0
67	11	0
68	11	0
69	11	0
70	11	0
71	11	0
72	11	0
73	11	1
74	11	0
75	11	1
76	11	1
77	11	1
78	11	0
79	11	1
80	11	0
81	11	0
82	11	1
83	11	1
84	11	1
85	11	1
86	11	0
87	11	1
88	11	0
89	11	0
90	11	1
91	11	0
92	11	1
93	11	0
94	11	0
95	11	0
96	11	1
97	11	0
98	11	1
99	11	0
100	11	0
101	11	0
102	11	1
103	11	1
104	11	1
105	11	0
106	11	0
107	11	1
108	11	0
109	11	0
110	11	0
111	11	0
112	11	0
58	12	0
59	12	0
60	12	1
61	12	0
62	12	0
63	12	0
64	12	1
65	12	1
66	12	1
67	12	0
68	12	1
69	12	0
70	12	1
71	12	0
72	12	0
73	12	1
74	12	0
75	12	1
76	12	0
77	12	1
78	12	0
79	12	0
80	12	0
81	12	0
82	12	1
83	12	0
84	12	0
85	12	0
86	12	1
87	12	0
88	12	0
89	12	0
90	12	1
91	12	0
92	12	1
93	12	0
94	12	0
95	12	1
96	12	0
97	12	1
98	12	0
99	12	0
100	12	0
101	12	0
102	12	0
103	12	1
104	12	1
105	12	1
106	12	1
107	12	0
108	12	1
109	12	0
110	12	1
111	12	0
112	12	0
58	13	1
59	13	1
60	13	1
61	13	0
62	13	1
63	13	1
64	13	1
65	13	1
66	13	1
67	13	0
68	13	0
69	13	0
70	13	1
71	13	1
72	13	0
73	13	0
74	13	0
75	13	1
76	13	0
77	13	1
78	13	0
79	13	1
80	13	0
81	13	0
82	13	0
83	13	0
84	13	1
85	13	1
86	13	0
87	13	0
88	13	1
89	13	1
90	13	0
91	13	0
92	13	0
93	13	0
94	13	0
95	13	0
96	13	1
97	13	1
98	13	0
99	13	1
100	13	1
101	13	1
102	13	1
103	13	0
104	13	0
105	13	0
106	13	0
107	13	1
108	13	0
109	13	0
110	13	0
111	13	1
112	13	1
58	14	0
59	14	0
60	14	1
61	14	0
62	14	1
63	14	0
64	14	1
65	14	1
66	14	1
67	14	0
68	14	1
69	14	1
70	14	0
71	14	0
72	14	0
73	14	1
74	14	0
75	14	0
76	14	0
77	14	0
78	14	0
79	14	0
80	14	0
81	14	0
82	14	0
83	14	1
84	14	1
85	14	0
86	14	1
87	14	0
88	14	0
89	14	1
90	14	1
91	14	0
92	14	0
93	14	0
94	14	1
95	14	0
96	14	0
97	14	0
98	14	0
99	14	0
100	14	1
101	14	1
102	14	0
103	14	0
104	14	0
105	14	0
106	14	0
107	14	0
108	14	1
109	14	1
110	14	1
111	14	1
112	14	1
58	15	0
59	15	0
60	15	0
61	15	0
62	15	0
63	15	0
64	15	0
65	15	0
66	15	1
67	15	0
68	15	1
69	15	0
70	15	1
71	15	0
72	15	1
73	15	1
74	15	1
75	15	0
76	15	1
77	15	0
78	15	1
79	15	0
80	15	0
81	15	1
82	15	0
83	15	0
84	15	0
85	15	0
86	15	1
87	15	0
88	15	1
89	15	1
90	15	1
91	15	0
92	15	0
93	15	1
94	15	1
95	15	1
96	15	0
97	15	0
98	15	1
99	15	0
100	15	1
101	15	0
102	15	0
103	15	0
104	15	0
105	15	1
106	15	0
107	15	0
108	15	1
109	15	1
110	15	0
111	15	0
112	15	1
58	16	0
59	16	0
60	16	0
61	16	0
62	16	0
63	16	0
64	16	1
65	16	1
66	16	0
67	16	0
68	16	0
69	16	0
70	16	0
71	16	1
72	16	0
73	16	0
74	16	1
75	16	1
76	16	0
77	16	0
78	16	1
79	16	1
80	16	0
81	16	1
82	16	0
83	16	1
84	16	0
85	16	0
86	16	0
87	16	0
88	16	0
89	16	1
90	16	0
91	16	1
92	16	0
93	16	1
94	16	1
95	16	0
96	16	0
97	16	1
98	16	1
99	16	0
100	16	1
101	16	0
102	16	1
103	16	1
104	16	1
105	16	0
106	16	0
107	16	1
108	16	0
109	16	1
110	16	1
111	16	0
112	16	1
58	17	0
59	17	0
60	17	0
61	17	1
62	17	1
63	17	0
64	17	0
65	17	0
66	17	0
67	17	0
68	17	0
69	17	1
70	17	0
71	17	0
72	17	0
73	17	1
74	17	0
75	17	0
76	17	1
77	17	0
78	17	0
79	17	0
80	17	0
81	17	1
82	17	1
83	17	1
84	17	0
85	17	1
86	17	0
87	17	0
88	17	1
89	17	0
90	17	1
91	17	1
92	17	0
93	17	1
94	17	0
95	17	1
96	17	1
97	17	1
98	17	1
99	17	1
100	17	0
101	17	0
102	17	1
103	17	0
104	17	0
105	17	0
106	17	0
107	17	1
108	17	0
109	17	1
110	17	1
111	17	1
112	17	0
58	18	0
59	18	0
60	18	1
61	18	0
62	18	0
63	18	0
64	18	0
65	18	0
66	18	1
67	18	0
68	18	0
69	18	0
70	18	1
71	18	0
72	18	1
73	18	1
74	18	0
75	18	0
76	18	0
77	18	0
78	18	1
79	18	0
80	18	0
81	18	1
82	18	1
83	18	0
84	18	1
85	18	1
86	18	0
87	18	1
88	18	1
89	18	0
90	18	0
91	18	1
92	18	0
93	18	1
94	18	1
95	18	1
96	18	1
97	18	0
98	18	0
99	18	0
100	18	1
101	18	1
102	18	1
103	18	1
104	18	1
105	18	1
106	18	1
107	18	1
108	18	0
109	18	0
110	18	0
111	18	1
112	18	0
58	19	1
59	19	1
60	19	0
61	19	0
62	19	1
63	19	0
64	19	0
65	19	0
66	19	1
67	19	1
68	19	1
69	19	0
70	19	0
71	19	1
72	19	1
73	19	1
