Node	Time	ActivationFactorDwnRegulation
8	16	0
9	16	1
10	16	1
11	16	1
12	16	0
13	16	0
14	16	0
15	16	0
16	16	0
17	16	0
18	16	1
19	16	0
20	16	0
21	16	1
22	16	0
23	16	1
24	16	0
25	16	0
26	16	1
27	16	0
28	16	0
29	16	0
30	16	1
31	16	0
32	16	1
33	16	1
34	16	1
35	16	0
36	16	0
37	16	1
38	16	0
39	16	0
40	16	0
41	16	0
42	16	0
43	16	0
44	16	0
45	16	0
46	16	0
47	16	0
48	16	1
49	16	1
50	16	0
51	16	1
52	16	0
53	16	0
54	16	0
55	16	1
56	16	1
57	16	1
3	17	0
4	17	1
5	17	1
6	17	0
7	17	1
8	17	1
9	17	0
10	17	0
11	17	0
12	17	1
13	17	0
14	17	0
15	17	1
16	17	0
17	17	0
18	17	1
19	17	0
20	17	1
21	17	0
22	17	0
23	17	0
24	17	0
25	17	0
26	17	0
27	17	0
28	17	0
29	17	0
30	17	1
31	17	1
32	17	1
33	17	0
34	17	0
35	17	0
36	17	1
37	17	0
38	17	0
39	17	0
40	17	0
41	17	0
42	17	0
43	17	0
44	17	1
45	17	1
46	17	0
47	17	0
48	17	0
49	17	1
50	17	0
51	17	0
52	17	0
53	17	0
54	17	0
55	17	1
56	17	0
57	17	0
3	18	1
4	18	1
5	18	0
6	18	1
7	18	1
8	18	1
9	18	1
10	18	1
11	18	1
12	18	1
13	18	1
14	18	1
15	18	0
16	18	0
17	18	0
18	18	0
19	18	1
20	18	0
21	18	1
22	18	0
23	18	0
24	18	0
25	18	0
26	18	1
27	18	1
28	18	1
29	18	0
30	18	0
31	18	0
32	18	0
33	18	0
34	18	0
35	18	0
36	18	0
37	18	0
38	18	0
39	18	1
40	18	1
41	18	0
42	18	1
43	18	1
44	18	0
45	18	0
46	18	1
47	18	0
48	18	1
49	18	1
50	18	0
51	18	1
52	18	0
53	18	0
54	18	0
55	18	0
56	18	1
57	18	0
3	19	1
4	19	0
5	19	0
6	19	1
7	19	0
8	19	0
9	19	0
10	19	1
11	19	1
12	19	1
13	19	0
14	19	1
15	19	0
16	19	0
17	19	1
18	19	0
19	19	0
20	19	1
21	19	0
22	19	0
23	19	0
24	19	1
25	19	0
26	19	1
27	19	0
28	19	1
29	19	1
30	19	1
31	19	0
32	19	1
33	19	0
34	19	1
35	19	0
36	19	1
37	19	0
38	19	1
39	19	0
40	19	1
41	19	0
42	19	0
43	19	1
44	19	0
45	19	0
46	19	0
47	19	0
48	19	1
49	19	0
50	19	0
51	19	1
52	19	0
53	19	0
54	19	0
55	19	1
56	19	1
57	19	1
3	20	0
4	20	0
5	20	1
6	20	1
7	20	0
8	20	1
9	20	0
10	20	1
11	20	0
12	20	1
13	20	1
14	20	0
15	20	0
16	20	0
17	20	0
18	20	0
19	20	0
20	20	1
21	20	0
22	20	0
23	20	0
24	20	1
25	20	0
26	20	1
27	20	1
28	20	0
29	20	1
30	20	1
31	20	0
32	20	1
33	20	0
34	20	0
35	20	1
36	20	0
37	20	1
38	20	1
39	20	0
40	20	0
41	20	1
42	20	0
43	20	1
44	20	0
45	20	1
46	20	0
47	20	1
48	20	0
49	20	0
50	20	0
51	20	0
52	20	0
53	20	0
54	20	0
55	20	0
56	20	1
57	20	0
3	21	0
4	21	1
5	21	0
6	21	0
7	21	0
8	21	1
9	21	1
10	21	1
11	21	1
12	21	1
13	21	0
14	21	1
15	21	0
16	21	1
17	21	0
18	21	0
19	21	0
20	21	0
21	21	0
22	21	1
23	21	0
24	21	0
25	21	0
26	21	1
27	21	0
28	21	1
29	21	1
30	21	0
31	21	0
32	21	1
33	21	0
34	21	0
35	21	0
36	21	0
37	21	1
38	21	0
39	21	1
40	21	0
41	21	0
42	21	1
43	21	1
44	21	1
45	21	1
46	21	0
47	21	1
48	21	0
49	21	0
50	21	0
51	21	1
52	21	0
53	21	1
54	21	0
55	21	1
56	21	1
57	21	1
3	22	0
4	22	1
5	22	0
6	22	0
7	22	0
8	22	0
9	22	1
10	22	0
11	22	1
12	22	0
13	22	0
14	22	0
15	22	0
16	22	0
17	22	0
18	22	1
19	22	1
20	22	1
21	22	0
22	22	0
23	22	0
24	22	0
25	22	0
26	22	0
27	22	0
28	22	1
29	22	0
30	22	0
31	22	1
32	22	1
33	22	1
34	22	0
35	22	0
36	22	1
37	22	0
38	22	0
39	22	0
40	22	1
41	22	0
42	22	1
43	22	0
44	22	0
45	22	0
46	22	0
47	22	1
48	22	1
49	22	1
50	22	1
51	22	0
52	22	1
53	22	1
54	22	0
55	22	0
56	22	0
57	22	0
3	23	1
4	23	0
5	23	1
6	23	1
7	23	0
8	23	0
9	23	1
10	23	0
11	23	0
12	23	0
13	23	0
14	23	1
15	23	1
16	23	1
17	23	1
18	23	0
19	23	0
20	23	1
21	23	0
22	23	0
23	23	1
24	23	0
25	23	0
26	23	1
27	23	1
28	23	0
29	23	0
30	23	0
31	23	0
32	23	1
33	23	1
34	23	0
35	23	1
36	23	1
37	23	0
38	23	0
39	23	0
40	23	1
41	23	1
42	23	0
43	23	0
44	23	0
45	23	1
46	23	0
47	23	0
48	23	0
49	23	0
50	23	0
51	23	0
52	23	0
53	23	1
54	23	0
55	23	0
56	23	0
57	23	1
3	24	1
4	24	0
5	24	0
6	24	1
7	24	1
8	24	0
9	24	1
10	24	0
11	24	0
12	24	0
13	24	1
14	24	0
15	24	0
16	24	1
17	24	1
18	24	0
19	24	1
20	24	0
21	24	0
22	24	0
23	24	0
24	24	0
25	24	1
26	24	1
27	24	1
28	24	0
29	24	1
30	24	0
31	24	1
32	24	1
33	24	0
34	24	0
35	24	0
36	24	1
37	24	0
38	24	1
39	24	1
40	24	0
41	24	0
42	24	1
43	24	0
44	24	1
45	24	0
46	24	0
47	24	0
48	24	0
49	24	1
50	24	0
51	24	0
52	24	1
53	24	0
54	24	1
55	24	1
56	24	1
57	24	1
58	1	1
59	1	0
60	1	0
61	1	0
62	1	0
63	1	0
64	1	0
65	1	0
66	1	0
67	1	0
68	1	1
69	1	1
70	1	0
71	1	1
72	1	1
73	1	0
74	1	1
75	1	0
76	1	1
77	1	1
78	1	0
79	1	1
80	1	0
81	1	0
82	1	0
83	1	0
84	1	1
85	1	1
86	1	0
87	1	1
88	1	1
89	1	1
90	1	0
91	1	0
92	1	0
93	1	0
94	1	0
95	1	0
96	1	0
97	1	0
98	1	1
99	1	1
100	1	0
101	1	1
102	1	1
103	1	1
104	1	0
105	1	0
106	1	1
107	1	0
108	1	1
109	1	1
110	1	1
111	1	0
112	1	0
58	2	1
59	2	0
60	2	0
61	2	0
62	2	1
63	2	0
64	2	0
65	2	0
66	2	1
67	2	0
68	2	1
69	2	0
70	2	1
71	2	0
72	2	0
73	2	0
74	2	1
75	2	1
76	2	0
77	2	1
78	2	0
79	2	0
80	2	0
81	2	0
82	2	0
83	2	0
84	2	1
85	2	0
86	2	0
87	2	0
88	2	0
89	2	1
90	2	0
91	2	1
92	2	1
93	2	0
94	2	0
95	2	1
96	2	1
97	2	1
98	2	1
99	2	1
100	2	0
101	2	0
102	2	1
103	2	0
104	2	0
105	2	0
106	2	0
107	2	1
108	2	1
109	2	1
110	2	0
111	2	0
112	2	0
58	3	0
59	3	0
60	3	1
61	3	0
62	3	1
63	3	0
64	3	1
65	3	0
66	3	0
67	3	1
68	3	0
69	3	0
70	3	0
71	3	0
72	3	0
73	3	1
74	3	0
75	3	0
76	3	1
77	3	0
78	3	1
79	3	0
80	3	0
81	3	0
82	3	0
83	3	0
84	3	0
85	3	1
86	3	0
87	3	0
88	3	1
89	3	0
90	3	0
91	3	1
92	3	0
93	3	0
94	3	1
95	3	1
96	3	0
97	3	0
98	3	1
99	3	1
100	3	0
101	3	0
102	3	0
103	3	1
104	3	0
105	3	0
106	3	0
107	3	1
108	3	0
109	3	0
110	3	0
111	3	0
112	3	0
58	4	1
59	4	0
60	4	0
61	4	0
62	4	0
63	4	0
64	4	0
65	4	1
66	4	1
67	4	0
68	4	1
69	4	0
70	4	1
71	4	1
72	4	1
73	4	1
74	4	1
75	4	1
76	4	0
77	4	1
78	4	0
79	4	0
80	4	0
81	4	1
82	4	0
83	4	1
84	4	1
85	4	0
86	4	1
87	4	1
88	4	1
89	4	1
90	4	0
91	4	0
92	4	0
93	4	0
94	4	1
95	4	0
96	4	0
97	4	1
98	4	1
99	4	0
100	4	1
101	4	1
102	4	1
103	4	1
104	4	1
105	4	0
106	4	0
107	4	0
108	4	1
109	4	0
110	4	1
111	4	0
112	4	0
58	5	1
59	5	0
60	5	0
61	5	1
62	5	0
63	5	1
64	5	0
65	5	1
66	5	0
67	5	1
68	5	0
69	5	0
70	5	1
71	5	1
72	5	1
73	5	0
74	5	0
75	5	1
76	5	1
77	5	1
78	5	1
79	5	0
80	5	0
81	5	0
82	5	0
83	5	1
84	5	0
85	5	1
86	5	0
87	5	1
88	5	0
89	5	1
90	5	0
91	5	1
92	5	0
93	5	0
94	5	1
95	5	0
96	5	0
97	5	0
98	5	0
99	5	1
100	5	1
101	5	0
102	5	0
103	5	0
104	5	0
105	5	1
106	5	1
107	5	0
108	5	1
109	5	0
110	5	1
111	5	0
112	5	0
58	6	1
59	6	1
60	6	1
61	6	0
62	6	0
63	6	1
64	6	0
65	6	0
66	6	1
67	6	1
68	6	1
69	6	0
70	6	0
71	6	1
72	6	1
73	6	1
74	6	1
75	6	1
76	6	0
77	6	1
78	6	1
79	6	1
80	6	1
81	6	1
82	6	0
83	6	1
84	6	1
85	6	1
86	6	0
87	6	0
88	6	1
89	6	1
90	6	1
91	6	0
92	6	0
93	6	1
94	6	0
95	6	0
96	6	0
97	6	0
98	6	0
99	6	0
100	6	0
101	6	0
102	6	1
103	6	0
104	6	0
105	6	1
106	6	0
107	6	0
108	6	0
109	6	1
110	6	0
111	6	1
112	6	1
58	7	0
59	7	0
60	7	0
61	7	1
62	7	0
63	7	1
64	7	1
65	7	0
66	7	0
67	7	0
68	7	0
69	7	1
70	7	1
71	7	0
72	7	0
73	7	1
74	7	1
75	7	1
76	7	0
77	7	1
78	7	0
79	7	1
80	7	0
81	7	0
82	7	1
83	7	0
84	7	0
85	7	0
86	7	0
87	7	0
88	7	1
89	7	1
90	7	1
91	7	0
92	7	1
93	7	0
94	7	0
95	7	0
96	7	0
97	7	0
98	7	0
99	7	0
100	7	0
101	7	0
102	7	1
103	7	1
104	7	0
105	7	1
106	7	0
107	7	0
108	7	1
109	7	0
110	7	0
111	7	1
112	7	0
58	8	0
59	8	1
60	8	1
61	8	0
62	8	1
63	8	0
64	8	0
65	8	0
66	8	1
67	8	1
68	8	0
69	8	1
70	8	0
71	8	0
72	8	0
73	8	0
74	8	0
75	8	0
76	8	0
77	8	0
78	8	0
79	8	0
80	8	0
81	8	0
82	8	1
83	8	0
84	8	0
85	8	0
86	8	0
87	8	0
88	8	1
89	8	0
90	8	0
91	8	0
92	8	0
93	8	1
94	8	0
95	8	0
96	8	0
97	8	1
98	8	0
99	8	1
100	8	0
101	8	0
102	8	0
103	8	1
104	8	1
105	8	1
106	8	0
107	8	0
108	8	1
109	8	1
110	8	0
111	8	1
112	8	0
58	9	0
59	9	0
60	9	1
61	9	0
62	9	1
63	9	0
64	9	1
65	9	0
66	9	1
67	9	0
68	9	1
69	9	1
70	9	1
71	9	0
72	9	1
73	9	1
74	9	1
75	9	1
76	9	0
77	9	0
78	9	0
79	9	1
80	9	0
81	9	1
82	9	0
83	9	0
84	9	0
85	9	1
86	9	1
87	9	0
88	9	1
89	9	0
90	9	1
91	9	0
92	9	0
93	9	1
94	9	0
95	9	1
96	9	0
97	9	0
98	9	1
99	9	1
100	9	0
101	9	1
102	9	0
103	9	1
104	9	0
105	9	0
106	9	0
107	9	0
108	9	0
109	9	1
110	9	0
111	9	0
112	9	1
58	10	0
59	10	1
60	10	0
61	10	0
62	10	0
63	10	0
64	10	0
65	10	1
66	10	0
67	10	1
68	10	0
69	10	1
70	10	1
71	10	1
72	10	1
73	10	0
74	10	0
75	10	0
76	10	0
77	10	0
78	10	1
79	10	0
80	10	0
81	10	1
82	10	0
83	10	1
84	10	0
85	10	0
86	10	1
87	10	1
88	10	1
89	10	1
90	10	1
91	10	1
92	10	0
93	10	0
94	10	1
95	10	0
96	10	0
97	10	1
98	10	0
99	10	1
100	10	0
101	10	1
102	10	0
103	10	0
104	10	1
105	10	1
106	10	0
107	10	0
108	10	1
109	10	0
110	10	0
111	10	0
112	10	1
58	11	0
59	11	0
60	11	0
61	11	1
62	11	1
63	11	0
64	11	0
65	11	1
66	11	0
67	11	1
68	11	0
69	11	1
70	11	1
71	11	1
72	11	0
73	11	0
74	11	1
75	11	0
76	11	0
77	11	0
78	11	0
79	11	0
80	11	1
81	11	0
82	11	0
83	11	0
84	11	0
85	11	0
86	11	0
87	11	0
88	11	1
89	11	0
90	11	0
91	11	1
92	11	0
93	11	0
94	11	1
95	11	0
96	11	0
97	11	1
98	11	0
99	11	1
100	11	1
101	11	1
102	11	0
103	11	0
104	11	0
105	11	1
106	11	1
107	11	0
108	11	1
109	11	0
110	11	1
111	11	1
112	11	0
58	12	1
59	12	1
60	12	0
61	12	0
62	12	0
63	12	0
64	12	0
65	12	0
66	12	0
67	12	1
68	12	0
69	12	1
70	12	0
71	12	0
72	12	1
73	12	0
74	12	0
75	12	0
76	12	1
77	12	0
78	12	0
79	12	1
80	12	1
81	12	0
82	12	0
83	12	1
84	12	1
85	12	1
86	12	0
87	12	0
88	12	1
89	12	1
90	12	0
91	12	1
92	12	0
93	12	1
94	12	0
95	12	0
96	12	1
97	12	0
98	12	1
99	12	1
100	12	1
101	12	1
102	12	1
103	12	0
104	12	0
105	12	0
106	12	0
107	12	0
108	12	0
109	12	1
110	12	0
111	12	1
112	12	0
58	13	0
59	13	0
60	13	0
61	13	1
62	13	0
63	13	0
64	13	0
65	13	0
66	13	0
67	13	0
68	13	0
69	13	0
70	13	0
71	13	0
72	13	1
73	13	1
74	13	1
75	13	0
76	13	1
77	13	0
78	13	0
79	13	0
80	13	1
81	13	1
82	13	1
83	13	1
84	13	0
85	13	0
86	13	1
87	13	0
88	13	0
89	13	0
90	13	1
91	13	0
92	13	0
93	13	1
94	13	1
95	13	0
96	13	0
97	13	0
98	13	1
99	13	0
100	13	0
101	13	0
102	13	0
103	13	1
104	13	0
105	13	0
106	13	1
107	13	0
108	13	1
109	13	0
110	13	1
111	13	0
112	13	0
58	14	1
59	14	1
60	14	0
61	14	0
62	14	0
63	14	1
64	14	0
65	14	0
66	14	0
67	14	0
68	14	0
69	14	0
70	14	0
71	14	1
72	14	1
73	14	0
74	14	1
75	14	1
76	14	1
77	14	0
78	14	1
79	14	1
80	14	1
81	14	1
82	14	1
83	14	0
84	14	0
85	14	1
86	14	0
87	14	1
88	14	0
89	14	0
90	14	0
91	14	1
92	14	0
93	14	1
94	14	0
95	14	1
96	14	1
97	14	1
98	14	1
99	14	0
100	14	0
101	14	0
102	14	1
103	14	0
104	14	0
105	14	1
106	14	0
107	14	0
108	14	0
109	14	0
110	14	0
111	14	0
112	14	0
58	15	1
59	15	1
60	15	0
61	15	1
62	15	1
63	15	1
64	15	0
65	15	0
66	15	0
67	15	1
68	15	0
69	15	1
70	15	0
71	15	1
72	15	0
73	15	0
74	15	0
75	15	1
76	15	0
77	15	1
78	15	0
79	15	0
80	15	1
81	15	0
82	15	0
83	15	1
84	15	0
85	15	1
86	15	0
87	15	0
88	15	0
89	15	0
90	15	0
91	15	1
92	15	0
93	15	0
94	15	0
95	15	0
96	15	1
97	15	1
98	15	0
99	15	1
100	15	0
101	15	1
102	15	1
103	15	1
104	15	0
105	15	0
106	15	0
107	15	1
108	15	0
109	15	0
110	15	1
111	15	0
112	15	0
58	16	1
59	16	1
60	16	1
61	16	1
62	16	1
63	16	0
64	16	0
65	16	0
66	16	0
67	16	1
68	16	0
69	16	1
70	16	0
71	16	0
72	16	0
73	16	0
74	16	0
75	16	0
76	16	1
77	16	1
78	16	0
79	16	0
80	16	1
81	16	0
82	16	1
83	16	0
84	16	0
85	16	1
86	16	0
87	16	1
88	16	1
89	16	0
90	16	1
91	16	0
92	16	1
93	16	0
94	16	0
95	16	1
96	16	1
97	16	0
98	16	0
99	16	1
100	16	0
101	16	0
102	16	0
103	16	0
104	16	0
105	16	1
106	16	0
107	16	0
108	16	0
109	16	0
110	16	0
111	16	1
112	16	0
58	17	1
59	17	0
60	17	0
61	17	0
62	17	0
63	17	1
64	17	1
65	17	1
66	17	1
67	17	0
68	17	1
69	17	0
70	17	0
71	17	1
72	17	0
73	17	0
74	17	0
75	17	1
76	17	0
77	17	1
78	17	1
79	17	0
80	17	1
81	17	0
82	17	0
83	17	0
84	17	1
85	17	0
86	17	1
87	17	1
88	17	0
89	17	0
90	17	0
91	17	0
92	17	1
93	17	0
94	17	1
95	17	0
96	17	0
97	17	0
98	17	0
99	17	0
100	17	1
101	17	0
102	17	0
103	17	0
104	17	1
105	17	1
106	17	0
107	17	0
108	17	1
109	17	0
110	17	0
111	17	0
112	17	1
58	18	1
59	18	0
60	18	0
61	18	1
62	18	1
63	18	1
64	18	1
65	18	1
66	18	0
67	18	1
68	18	0
69	18	1
70	18	0
71	18	1
72	18	0
73	18	0
74	18	1
75	18	1
76	18	0
77	18	0
78	18	0
79	18	0
80	18	1
81	18	0
82	18	0
83	18	1
84	18	0
85	18	0
86	18	1
87	18	0
88	18	0
89	18	0
90	18	0
91	18	0
92	18	0
93	18	0
94	18	0
95	18	0
96	18	0
97	18	0
98	18	1
99	18	0
100	18	0
101	18	0
102	18	0
103	18	0
104	18	0
105	18	0
106	18	0
107	18	0
108	18	1
109	18	0
110	18	1
111	18	0
112	18	1
58	19	0
59	19	0
60	19	1
61	19	0
62	19	0
63	19	1
64	19	0
65	19	1
66	19	0
67	19	0
68	19	0
69	19	1
70	19	1
71	19	0
72	19	0
73	19	0
