Node	Time	ActivationFactorDwnRegulation
3	9	0
4	9	0
5	9	1
6	9	0
7	9	0
8	9	0
9	9	0
10	9	1
11	9	0
12	9	1
13	9	1
14	9	0
15	9	1
16	9	1
17	9	1
18	9	1
19	9	1
20	9	0
21	9	0
22	9	0
23	9	0
24	9	0
25	9	0
26	9	1
27	9	0
28	9	1
29	9	1
30	9	0
31	9	0
32	9	0
33	9	0
34	9	0
35	9	1
36	9	0
37	9	0
38	9	0
39	9	0
40	9	1
41	9	0
42	9	1
43	9	0
44	9	1
45	9	0
46	9	1
47	9	1
48	9	0
49	9	0
50	9	1
51	9	0
52	9	1
53	9	0
54	9	0
55	9	1
56	9	0
57	9	0
3	10	0
4	10	1
5	10	0
6	10	0
7	10	1
8	10	1
9	10	1
10	10	0
11	10	0
12	10	1
13	10	0
14	10	0
15	10	0
16	10	1
17	10	1
18	10	1
19	10	1
20	10	0
21	10	1
22	10	0
23	10	0
24	10	0
25	10	1
26	10	1
27	10	0
28	10	0
29	10	1
30	10	0
31	10	0
32	10	0
33	10	1
34	10	0
35	10	0
36	10	0
37	10	0
38	10	0
39	10	0
40	10	0
41	10	1
42	10	0
43	10	1
44	10	0
45	10	0
46	10	1
47	10	1
48	10	0
49	10	1
50	10	0
51	10	0
52	10	0
53	10	0
54	10	0
55	10	1
56	10	1
57	10	1
3	11	1
4	11	0
5	11	1
6	11	0
7	11	0
8	11	0
9	11	1
10	11	0
11	11	0
12	11	1
13	11	1
14	11	0
15	11	0
16	11	0
17	11	0
18	11	1
19	11	0
20	11	0
21	11	0
22	11	1
23	11	1
24	11	0
25	11	1
26	11	1
27	11	0
28	11	1
29	11	1
30	11	0
31	11	0
32	11	1
33	11	1
34	11	1
35	11	0
36	11	0
37	11	0
38	11	0
39	11	0
40	11	1
41	11	0
42	11	0
43	11	0
44	11	0
45	11	1
46	11	0
47	11	0
48	11	1
49	11	0
50	11	1
51	11	1
52	11	1
53	11	1
54	11	1
55	11	0
56	11	0
57	11	0
3	12	0
4	12	0
5	12	0
6	12	0
7	12	1
8	12	1
9	12	1
10	12	1
11	12	0
12	12	0
13	12	0
14	12	1
15	12	0
16	12	0
17	12	1
18	12	1
19	12	0
20	12	0
21	12	0
22	12	1
23	12	0
24	12	1
25	12	0
26	12	0
27	12	0
28	12	0
29	12	0
30	12	1
31	12	1
32	12	1
33	12	0
34	12	0
35	12	1
36	12	0
37	12	1
38	12	1
39	12	0
40	12	1
41	12	0
42	12	1
43	12	0
44	12	1
45	12	0
46	12	1
47	12	0
48	12	0
49	12	1
50	12	1
51	12	1
52	12	1
53	12	0
54	12	0
55	12	1
56	12	1
57	12	0
3	13	0
4	13	1
5	13	0
6	13	0
7	13	0
8	13	1
9	13	1
10	13	0
11	13	0
12	13	0
13	13	1
14	13	0
15	13	0
16	13	0
17	13	1
18	13	0
19	13	0
20	13	0
21	13	1
22	13	0
23	13	0
24	13	1
25	13	1
26	13	1
27	13	0
28	13	1
29	13	1
30	13	0
31	13	0
32	13	0
33	13	0
34	13	0
35	13	1
36	13	0
37	13	0
38	13	0
39	13	0
40	13	0
41	13	1
42	13	0
43	13	0
44	13	1
45	13	0
46	13	0
47	13	0
48	13	1
49	13	1
50	13	0
51	13	0
52	13	1
53	13	1
54	13	0
55	13	0
56	13	0
57	13	1
3	14	0
4	14	0
5	14	0
6	14	0
7	14	0
8	14	0
9	14	0
10	14	1
11	14	0
12	14	1
13	14	0
14	14	0
15	14	0
16	14	1
17	14	0
18	14	0
19	14	0
20	14	1
21	14	0
22	14	1
23	14	1
24	14	1
25	14	0
26	14	1
27	14	1
28	14	0
29	14	0
30	14	1
31	14	1
32	14	0
33	14	0
34	14	1
35	14	1
36	14	0
37	14	0
38	14	0
39	14	1
40	14	0
41	14	1
42	14	0
43	14	0
44	14	0
45	14	1
46	14	1
47	14	1
48	14	0
49	14	0
50	14	0
51	14	0
52	14	1
53	14	0
54	14	1
55	14	1
56	14	0
57	14	1
3	15	0
4	15	1
5	15	0
6	15	1
7	15	1
8	15	0
9	15	1
10	15	0
11	15	0
12	15	0
13	15	0
14	15	1
15	15	1
16	15	0
17	15	0
18	15	0
19	15	0
20	15	1
21	15	0
22	15	0
23	15	1
24	15	0
25	15	0
26	15	0
27	15	0
28	15	0
29	15	0
30	15	0
31	15	1
32	15	1
33	15	0
34	15	0
35	15	0
36	15	0
37	15	1
38	15	1
39	15	1
40	15	0
41	15	0
42	15	1
43	15	0
44	15	1
45	15	0
46	15	0
47	15	1
48	15	0
49	15	0
50	15	1
51	15	0
52	15	0
53	15	0
54	15	1
55	15	0
56	15	0
57	15	0
3	16	0
4	16	0
5	16	0
6	16	0
7	16	0
8	16	0
9	16	0
10	16	0
11	16	0
12	16	1
13	16	1
14	16	1
15	16	1
16	16	1
17	16	1
18	16	0
19	16	0
20	16	0
21	16	0
22	16	1
23	16	0
24	16	1
25	16	0
26	16	1
27	16	0
28	16	1
29	16	0
30	16	0
31	16	1
32	16	0
33	16	1
34	16	1
35	16	0
36	16	0
37	16	0
38	16	0
39	16	0
40	16	1
41	16	1
42	16	0
43	16	0
44	16	0
45	16	0
46	16	0
47	16	0
48	16	0
49	16	0
50	16	1
51	16	0
52	16	0
53	16	1
54	16	0
55	16	0
56	16	0
57	16	0
3	17	0
4	17	0
5	17	0
6	17	1
7	17	0
8	17	1
9	17	0
10	17	0
11	17	1
12	17	1
13	17	1
14	17	1
15	17	0
16	17	1
17	17	0
18	17	0
19	17	0
20	17	0
21	17	0
22	17	0
23	17	0
24	17	1
25	17	0
26	17	0
27	17	0
28	17	0
29	17	0
30	17	0
31	17	1
32	17	0
33	17	0
34	17	0
35	17	1
36	17	1
37	17	0
38	17	0
39	17	1
40	17	1
41	17	1
42	17	0
43	17	0
44	17	0
45	17	0
46	17	1
47	17	1
48	17	0
49	17	0
50	17	0
51	17	0
52	17	0
53	17	0
54	17	0
55	17	0
56	17	0
57	17	1
3	18	0
4	18	0
5	18	0
6	18	1
7	18	0
8	18	0
9	18	1
10	18	0
11	18	0
12	18	0
13	18	1
14	18	1
15	18	0
16	18	0
17	18	0
18	18	1
19	18	1
20	18	1
21	18	0
22	18	1
23	18	1
24	18	1
25	18	0
26	18	0
27	18	1
28	18	1
29	18	0
30	18	0
31	18	0
32	18	1
33	18	0
34	18	0
35	18	1
36	18	0
37	18	0
38	18	1
39	18	0
40	18	0
41	18	1
42	18	0
43	18	0
44	18	1
45	18	0
46	18	1
47	18	0
48	18	1
49	18	0
50	18	1
51	18	0
52	18	0
53	18	1
54	18	1
55	18	1
56	18	0
57	18	1
3	19	0
4	19	0
5	19	1
6	19	0
7	19	1
8	19	0
9	19	1
10	19	0
11	19	0
12	19	1
13	19	0
14	19	0
15	19	0
16	19	1
17	19	0
18	19	0
19	19	0
20	19	0
21	19	0
22	19	0
23	19	0
24	19	0
25	19	0
26	19	0
27	19	1
28	19	0
29	19	0
30	19	0
31	19	1
32	19	1
33	19	0
34	19	1
35	19	1
36	19	1
37	19	0
38	19	1
39	19	1
40	19	0
41	19	1
42	19	0
43	19	0
44	19	0
45	19	0
46	19	1
47	19	0
48	19	0
49	19	1
50	19	0
51	19	0
52	19	0
53	19	1
54	19	1
55	19	0
56	19	1
57	19	0
3	20	1
4	20	1
5	20	0
6	20	1
7	20	0
8	20	0
9	20	0
10	20	1
11	20	1
12	20	1
13	20	1
14	20	1
15	20	0
16	20	1
17	20	0
18	20	0
19	20	1
20	20	0
21	20	1
22	20	0
23	20	1
24	20	0
25	20	1
26	20	1
27	20	1
28	20	1
29	20	1
30	20	0
31	20	0
32	20	0
33	20	1
34	20	0
35	20	0
36	20	0
37	20	0
38	20	0
39	20	0
40	20	1
41	20	1
42	20	0
43	20	0
44	20	0
45	20	0
46	20	0
47	20	0
48	20	0
49	20	0
50	20	0
51	20	0
52	20	0
53	20	1
54	20	0
55	20	0
56	20	0
57	20	0
3	21	1
4	21	1
5	21	1
6	21	1
7	21	0
8	21	0
9	21	0
10	21	1
11	21	1
12	21	0
13	21	1
14	21	0
15	21	0
16	21	1
17	21	1
18	21	0
19	21	1
20	21	0
21	21	0
22	21	0
23	21	0
24	21	0
25	21	0
26	21	0
27	21	0
28	21	1
29	21	1
30	21	1
31	21	1
32	21	0
33	21	1
34	21	0
35	21	1
36	21	0
37	21	0
38	21	1
39	21	1
40	21	1
41	21	0
42	21	1
43	21	1
44	21	0
45	21	0
46	21	0
47	21	1
48	21	1
49	21	1
50	21	0
51	21	1
52	21	0
53	21	1
54	21	1
55	21	0
56	21	0
57	21	0
3	22	1
4	22	0
5	22	1
6	22	1
7	22	1
8	22	0
9	22	1
10	22	0
11	22	0
12	22	0
13	22	0
14	22	0
15	22	1
16	22	0
17	22	0
18	22	0
19	22	1
20	22	0
21	22	0
22	22	0
23	22	1
24	22	0
25	22	1
26	22	1
27	22	0
28	22	0
29	22	0
30	22	1
31	22	1
32	22	0
33	22	0
34	22	1
35	22	1
36	22	1
37	22	1
38	22	0
39	22	0
40	22	0
41	22	0
42	22	0
43	22	0
44	22	1
45	22	1
46	22	0
47	22	0
48	22	1
49	22	0
50	22	1
51	22	0
52	22	1
53	22	1
54	22	1
55	22	0
56	22	0
57	22	0
3	23	0
4	23	0
5	23	0
6	23	1
7	23	0
8	23	1
9	23	0
10	23	1
11	23	1
12	23	0
13	23	0
14	23	0
15	23	0
16	23	0
17	23	0
18	23	1
19	23	1
20	23	0
21	23	0
22	23	0
23	23	0
24	23	1
25	23	1
26	23	0
27	23	1
28	23	1
29	23	1
30	23	1
31	23	0
32	23	1
33	23	1
34	23	0
35	23	0
36	23	0
37	23	0
38	23	1
39	23	0
40	23	1
41	23	0
42	23	0
43	23	1
44	23	1
45	23	1
46	23	0
47	23	0
48	23	0
49	23	1
50	23	0
51	23	0
52	23	0
53	23	1
54	23	0
55	23	1
56	23	1
57	23	0
3	24	0
4	24	0
5	24	1
6	24	0
7	24	0
8	24	0
9	24	1
10	24	1
11	24	0
12	24	0
13	24	1
14	24	0
15	24	1
16	24	0
17	24	1
18	24	0
19	24	1
20	24	0
21	24	1
22	24	0
23	24	0
24	24	1
25	24	1
26	24	1
27	24	1
28	24	0
29	24	1
30	24	0
31	24	0
32	24	0
33	24	0
34	24	0
35	24	0
36	24	1
37	24	0
38	24	1
39	24	1
40	24	0
41	24	1
42	24	0
43	24	0
44	24	0
45	24	1
46	24	1
47	24	1
48	24	1
49	24	0
50	24	1
51	24	0
52	24	1
53	24	1
54	24	1
55	24	0
56	24	0
57	24	1
58	1	0
59	1	0
60	1	1
61	1	0
62	1	0
63	1	1
64	1	0
65	1	0
66	1	0
67	1	1
68	1	1
69	1	0
70	1	1
71	1	1
72	1	0
73	1	0
74	1	0
75	1	1
76	1	0
77	1	0
78	1	1
79	1	1
80	1	1
81	1	1
82	1	1
83	1	0
84	1	0
85	1	0
86	1	0
87	1	0
88	1	0
89	1	0
90	1	0
91	1	1
92	1	1
93	1	1
94	1	0
95	1	0
96	1	0
97	1	1
98	1	1
99	1	0
100	1	0
101	1	1
102	1	1
103	1	1
104	1	1
105	1	0
106	1	1
107	1	1
108	1	1
109	1	0
110	1	0
111	1	0
112	1	0
58	2	0
59	2	0
60	2	1
61	2	0
62	2	1
63	2	0
64	2	1
65	2	0
66	2	0
67	2	1
68	2	0
69	2	1
70	2	0
71	2	1
72	2	1
73	2	0
74	2	0
75	2	0
76	2	1
77	2	1
78	2	0
79	2	1
80	2	0
81	2	0
82	2	1
83	2	1
84	2	1
85	2	0
86	2	0
87	2	1
88	2	0
89	2	0
90	2	1
91	2	0
92	2	0
93	2	1
94	2	1
95	2	0
96	2	1
97	2	0
98	2	0
99	2	1
100	2	0
101	2	1
102	2	0
103	2	1
104	2	1
105	2	1
106	2	0
107	2	1
108	2	1
109	2	0
110	2	1
111	2	1
112	2	0
58	3	1
59	3	0
60	3	0
61	3	0
62	3	0
63	3	0
64	3	1
65	3	1
66	3	1
67	3	0
68	3	0
69	3	1
70	3	0
71	3	0
72	3	0
73	3	0
74	3	0
75	3	1
76	3	0
77	3	1
78	3	0
79	3	1
80	3	0
81	3	1
82	3	0
83	3	0
84	3	0
85	3	1
86	3	0
87	3	0
88	3	0
89	3	1
90	3	0
91	3	1
92	3	0
93	3	1
94	3	1
95	3	1
96	3	1
97	3	1
98	3	0
99	3	0
100	3	0
101	3	1
102	3	0
103	3	0
104	3	0
105	3	1
106	3	0
107	3	1
108	3	0
109	3	0
110	3	1
111	3	0
112	3	1
58	4	0
59	4	1
60	4	0
61	4	0
62	4	0
63	4	0
64	4	0
65	4	1
66	4	1
67	4	1
68	4	0
69	4	0
70	4	1
71	4	1
72	4	0
73	4	1
74	4	1
75	4	1
76	4	0
77	4	1
78	4	0
79	4	0
80	4	0
81	4	1
82	4	1
83	4	1
84	4	0
85	4	0
86	4	0
87	4	0
88	4	0
89	4	0
90	4	0
91	4	0
92	4	0
93	4	0
94	4	0
95	4	0
96	4	0
97	4	0
98	4	0
99	4	0
100	4	0
101	4	0
102	4	1
103	4	0
104	4	1
105	4	1
106	4	1
107	4	0
108	4	0
109	4	0
110	4	1
111	4	0
112	4	1
58	5	1
59	5	0
60	5	0
61	5	0
62	5	0
63	5	0
64	5	0
65	5	0
66	5	1
67	5	0
68	5	0
69	5	1
70	5	0
71	5	0
72	5	1
73	5	0
74	5	0
75	5	1
76	5	0
77	5	0
78	5	1
79	5	1
80	5	0
81	5	0
82	5	0
83	5	0
84	5	1
85	5	0
86	5	0
87	5	1
88	5	0
89	5	1
90	5	1
91	5	0
92	5	0
93	5	0
94	5	0
95	5	1
96	5	0
97	5	0
98	5	1
99	5	0
100	5	0
101	5	0
102	5	0
103	5	1
104	5	1
105	5	0
106	5	0
107	5	0
108	5	0
109	5	0
110	5	1
111	5	1
112	5	0
58	6	1
59	6	1
60	6	0
61	6	0
62	6	0
63	6	0
64	6	0
65	6	0
66	6	0
67	6	0
68	6	0
69	6	0
70	6	1
71	6	0
72	6	1
73	6	0
74	6	0
75	6	1
76	6	1
77	6	0
78	6	1
79	6	1
80	6	1
81	6	0
82	6	0
83	6	0
84	6	0
85	6	0
86	6	0
87	6	0
88	6	1
89	6	1
90	6	1
91	6	0
92	6	0
93	6	0
94	6	1
95	6	0
96	6	1
97	6	0
98	6	0
99	6	1
100	6	1
101	6	1
102	6	0
103	6	0
104	6	0
105	6	1
106	6	1
107	6	0
108	6	1
109	6	0
110	6	1
111	6	1
112	6	0
58	7	1
59	7	0
60	7	1
61	7	0
62	7	0
63	7	1
64	7	1
65	7	0
66	7	1
67	7	0
68	7	1
69	7	0
70	7	0
71	7	0
72	7	0
73	7	1
74	7	0
75	7	0
76	7	0
77	7	0
78	7	0
79	7	0
80	7	0
81	7	1
82	7	1
83	7	1
84	7	1
85	7	0
86	7	1
87	7	0
88	7	0
89	7	0
90	7	1
91	7	1
92	7	0
93	7	0
94	7	1
95	7	1
96	7	0
97	7	1
98	7	0
99	7	1
100	7	1
101	7	1
102	7	0
103	7	0
104	7	0
105	7	0
106	7	0
107	7	0
108	7	1
109	7	1
110	7	0
111	7	0
112	7	1
58	8	1
59	8	0
60	8	1
61	8	0
62	8	0
63	8	0
64	8	1
65	8	0
66	8	0
67	8	0
68	8	0
69	8	1
70	8	1
71	8	0
72	8	0
73	8	0
74	8	0
75	8	1
76	8	0
77	8	1
78	8	0
79	8	0
80	8	1
81	8	0
82	8	1
83	8	1
84	8	1
85	8	0
86	8	1
87	8	1
88	8	0
89	8	1
90	8	0
91	8	1
92	8	0
93	8	0
94	8	0
95	8	0
96	8	0
97	8	0
98	8	1
99	8	1
100	8	1
101	8	0
102	8	1
103	8	0
104	8	0
105	8	0
106	8	0
107	8	1
108	8	1
109	8	1
110	8	0
111	8	0
112	8	0
58	9	0
59	9	0
60	9	1
61	9	0
62	9	0
63	9	0
64	9	0
65	9	0
66	9	1
67	9	0
68	9	0
69	9	0
70	9	0
71	9	1
72	9	1
73	9	0
74	9	0
75	9	0
76	9	1
77	9	0
78	9	0
79	9	0
80	9	1
81	9	0
82	9	0
83	9	0
84	9	1
85	9	1
86	9	0
87	9	1
88	9	1
89	9	0
90	9	1
91	9	0
92	9	0
93	9	0
94	9	1
95	9	0
96	9	1
97	9	0
98	9	1
99	9	0
100	9	1
101	9	0
102	9	1
103	9	0
104	9	1
105	9	1
106	9	1
107	9	1
108	9	0
109	9	1
110	9	0
111	9	1
112	9	1
58	10	0
59	10	0
60	10	0
61	10	0
62	10	0
63	10	1
64	10	1
65	10	1
66	10	0
67	10	0
68	10	0
69	10	0
70	10	1
71	10	0
72	10	0
73	10	1
74	10	0
75	10	1
76	10	1
77	10	0
78	10	0
79	10	1
80	10	0
81	10	1
82	10	0
83	10	0
84	10	1
85	10	0
86	10	0
87	10	0
88	10	0
89	10	0
90	10	1
91	10	1
92	10	1
93	10	0
94	10	0
95	10	1
96	10	0
97	10	1
98	10	0
99	10	0
100	10	1
101	10	0
102	10	0
103	10	0
104	10	1
105	10	0
106	10	0
107	10	1
108	10	1
109	10	0
110	10	0
111	10	0
112	10	1
58	11	0
59	11	0
60	11	0
61	11	1
62	11	0
63	11	0
64	11	1
65	11	0
66	11	0
67	11	0
68	11	0
69	11	0
70	11	0
71	11	0
72	11	0
73	11	0
74	11	0
75	11	1
76	11	0
77	11	0
78	11	0
79	11	0
80	11	1
81	11	0
82	11	0
83	11	0
84	11	1
85	11	0
86	11	1
87	11	1
88	11	0
89	11	0
90	11	0
91	11	1
92	11	0
93	11	0
94	11	0
95	11	1
96	11	1
97	11	0
98	11	1
99	11	1
100	11	0
101	11	0
102	11	0
103	11	0
104	11	1
105	11	1
106	11	1
107	11	1
108	11	0
109	11	1
110	11	0
111	11	0
112	11	1
58	12	0
59	12	0
60	12	1
61	12	0
62	12	0
63	12	0
64	12	0
65	12	1
66	12	0
67	12	0
68	12	0
69	12	1
70	12	0
71	12	0
72	12	0
73	12	0
74	12	0
75	12	0
76	12	0
77	12	0
78	12	0
79	12	1
80	12	1
81	12	1
82	12	1
83	12	1
84	12	1
85	12	1
86	12	1
87	12	0
88	12	1
89	12	0
90	12	1
91	12	0
92	12	1
93	12	0
94	12	1
95	12	1
96	12	0
97	12	1
98	12	0
99	12	1
100	12	1
101	12	1
102	12	0
103	12	1
104	12	0
105	12	1
106	12	0
107	12	0
108	12	0
109	12	0
110	12	1
111	12	1
112	12	0
58	13	0
59	13	0
60	13	0
61	13	1
62	13	1
63	13	0
64	13	1
65	13	0
66	13	0
67	13	0
68	13	1
69	13	0
70	13	1
71	13	1
72	13	0
73	13	0
74	13	1
75	13	0
76	13	0
77	13	1
78	13	0
79	13	1
80	13	1
81	13	1
82	13	1
83	13	1
84	13	1
85	13	0
86	13	0
87	13	0
88	13	0
89	13	0
90	13	0
91	13	0
92	13	0
93	13	0
94	13	1
95	13	0
96	13	0
97	13	0
98	13	0
99	13	1
100	13	0
101	13	0
102	13	1
103	13	0
104	13	0
105	13	0
106	13	1
107	13	0
108	13	1
109	13	0
110	13	1
111	13	0
112	13	0
58	14	0
59	14	0
60	14	0
61	14	0
62	14	1
63	14	1
64	14	1
65	14	1
66	14	1
67	14	1
68	14	1
69	14	0
70	14	0
71	14	0
72	14	0
73	14	0
74	14	0
75	14	1
76	14	0
77	14	0
78	14	0
79	14	0
80	14	0
81	14	1
82	14	1
83	14	0
84	14	1
85	14	0
86	14	0
87	14	1
88	14	0
89	14	0
90	14	0
91	14	0
92	14	1
93	14	1
94	14	1
95	14	0
96	14	1
97	14	0
98	14	0
99	14	1
100	14	1
101	14	0
102	14	0
103	14	1
104	14	0
105	14	1
106	14	0
107	14	1
108	14	0
109	14	0
110	14	1
111	14	0
112	14	1
58	15	1
59	15	0
60	15	1
61	15	0
62	15	1
63	15	0
64	15	0
65	15	0
66	15	1
67	15	0
68	15	1
69	15	1
70	15	1
71	15	0
72	15	0
73	15	0
74	15	1
75	15	0
76	15	0
77	15	1
78	15	0
79	15	1
80	15	0
81	15	1
82	15	0
83	15	0
84	15	1
85	15	0
86	15	1
87	15	1
88	15	1
89	15	0
90	15	0
91	15	0
92	15	1
93	15	0
94	15	0
95	15	0
96	15	0
97	15	0
98	15	0
99	15	0
100	15	1
101	15	1
102	15	0
103	15	0
104	15	0
105	15	0
106	15	1
107	15	1
108	15	1
109	15	1
110	15	1
111	15	1
112	15	1
58	16	0
59	16	0
60	16	1
61	16	0
62	16	0
63	16	1
64	16	0
65	16	0
66	16	1
67	16	0
68	16	0
69	16	0
70	16	1
71	16	0
72	16	1
73	16	1
74	16	1
75	16	1
76	16	0
77	16	1
78	16	1
79	16	0
80	16	0
81	16	1
82	16	0
83	16	1
84	16	1
85	16	0
86	16	1
87	16	0
88	16	1
89	16	1
90	16	0
91	16	0
92	16	1
93	16	0
94	16	0
95	16	0
96	16	0
97	16	1
98	16	0
99	16	0
100	16	0
101	16	1
102	16	0
103	16	1
104	16	0
105	16	1
106	16	1
107	16	0
108	16	0
109	16	1
110	16	0
111	16	1
112	16	0
58	17	0
59	17	0
60	17	1
61	17	1
62	17	0
63	17	0
64	17	1
65	17	0
66	17	1
67	17	0
68	17	1
69	17	1
70	17	0
71	17	1
72	17	0
73	17	0
74	17	1
75	17	0
76	17	1
77	17	0
78	17	0
79	17	0
80	17	1
81	17	0
82	17	0
83	17	0
84	17	1
85	17	0
86	17	0
87	17	1
88	17	1
89	17	1
90	17	1
91	17	1
92	17	1
93	17	1
94	17	0
95	17	0
96	17	1
97	17	0
98	17	0
99	17	1
100	17	0
101	17	0
102	17	0
103	17	0
104	17	0
105	17	0
106	17	1
107	17	0
108	17	0
109	17	0
110	17	0
111	17	0
112	17	0
58	18	0
59	18	0
60	18	0
61	18	1
62	18	0
63	18	1
64	18	1
65	18	0
66	18	0
67	18	0
68	18	0
69	18	0
70	18	0
71	18	0
72	18	1
73	18	1
74	18	0
75	18	0
76	18	0
77	18	1
78	18	1
79	18	1
80	18	0
81	18	0
82	18	1
83	18	0
84	18	0
85	18	1
86	18	1
87	18	1
88	18	0
89	18	1
90	18	0
91	18	0
92	18	0
93	18	0
94	18	0
95	18	1
96	18	1
97	18	0
98	18	0
99	18	1
100	18	1
101	18	1
102	18	1
103	18	0
104	18	0
105	18	0
106	18	1
107	18	1
108	18	0
109	18	0
110	18	0
111	18	0
112	18	0
58	19	0
59	19	1
60	19	0
61	19	1
62	19	1
63	19	0
64	19	0
65	19	0
66	19	1
67	19	0
68	19	0
69	19	1
70	19	0
71	19	0
72	19	0
73	19	1
