Node	Time	ActivationFactorDwnRegulation
30	9	1
31	9	1
32	9	1
33	9	1
34	9	0
35	9	0
36	9	0
37	9	1
38	9	0
39	9	0
40	9	0
41	9	1
42	9	0
43	9	1
44	9	0
45	9	1
46	9	1
47	9	1
48	9	0
49	9	0
50	9	0
51	9	0
52	9	0
53	9	0
54	9	0
55	9	0
56	9	0
57	9	0
3	10	0
4	10	0
5	10	1
6	10	1
7	10	1
8	10	0
9	10	1
10	10	1
11	10	0
12	10	0
13	10	0
14	10	0
15	10	0
16	10	0
17	10	1
18	10	0
19	10	0
20	10	0
21	10	1
22	10	1
23	10	1
24	10	0
25	10	0
26	10	1
27	10	0
28	10	1
29	10	0
30	10	0
31	10	1
32	10	1
33	10	1
34	10	1
35	10	0
36	10	0
37	10	0
38	10	0
39	10	1
40	10	1
41	10	1
42	10	1
43	10	0
44	10	1
45	10	1
46	10	0
47	10	1
48	10	1
49	10	0
50	10	0
51	10	0
52	10	1
53	10	1
54	10	0
55	10	1
56	10	0
57	10	0
3	11	1
4	11	1
5	11	1
6	11	1
7	11	1
8	11	0
9	11	0
10	11	1
11	11	1
12	11	0
13	11	0
14	11	0
15	11	1
16	11	0
17	11	0
18	11	0
19	11	0
20	11	0
21	11	0
22	11	1
23	11	1
24	11	0
25	11	1
26	11	1
27	11	1
28	11	0
29	11	1
30	11	1
31	11	1
32	11	1
33	11	1
34	11	0
35	11	0
36	11	0
37	11	0
38	11	0
39	11	1
40	11	0
41	11	0
42	11	0
43	11	0
44	11	1
45	11	1
46	11	0
47	11	0
48	11	0
49	11	1
50	11	1
51	11	0
52	11	0
53	11	0
54	11	0
55	11	1
56	11	0
57	11	1
3	12	1
4	12	0
5	12	1
6	12	0
7	12	1
8	12	1
9	12	1
10	12	0
11	12	0
12	12	0
13	12	0
14	12	1
15	12	0
16	12	0
17	12	1
18	12	0
19	12	1
20	12	0
21	12	0
22	12	1
23	12	1
24	12	1
25	12	1
26	12	0
27	12	0
28	12	0
29	12	0
30	12	1
31	12	1
32	12	1
33	12	0
34	12	0
35	12	1
36	12	1
37	12	1
38	12	0
39	12	0
40	12	1
41	12	1
42	12	0
43	12	1
44	12	0
45	12	0
46	12	0
47	12	1
48	12	0
49	12	0
50	12	1
51	12	0
52	12	0
53	12	0
54	12	0
55	12	0
56	12	0
57	12	0
3	13	1
4	13	0
5	13	0
6	13	0
7	13	0
8	13	1
9	13	1
10	13	0
11	13	0
12	13	1
13	13	1
14	13	0
15	13	1
16	13	0
17	13	1
18	13	1
19	13	0
20	13	1
21	13	0
22	13	1
23	13	0
24	13	0
25	13	0
26	13	0
27	13	0
28	13	1
29	13	1
30	13	0
31	13	1
32	13	1
33	13	1
34	13	0
35	13	0
36	13	0
37	13	1
38	13	0
39	13	1
40	13	1
41	13	1
42	13	1
43	13	1
44	13	0
45	13	0
46	13	1
47	13	1
48	13	1
49	13	0
50	13	1
51	13	1
52	13	0
53	13	0
54	13	0
55	13	1
56	13	1
57	13	1
3	14	1
4	14	1
5	14	0
6	14	0
7	14	0
8	14	1
9	14	1
10	14	0
11	14	1
12	14	1
13	14	1
14	14	0
15	14	0
16	14	0
17	14	0
18	14	1
19	14	0
20	14	0
21	14	0
22	14	0
23	14	0
24	14	0
25	14	1
26	14	0
27	14	1
28	14	1
29	14	0
30	14	0
31	14	0
32	14	0
33	14	0
34	14	1
35	14	0
36	14	1
37	14	0
38	14	0
39	14	0
40	14	0
41	14	1
42	14	0
43	14	1
44	14	0
45	14	0
46	14	0
47	14	1
48	14	1
49	14	1
50	14	0
51	14	0
52	14	0
53	14	0
54	14	0
55	14	1
56	14	0
57	14	1
3	15	0
4	15	0
5	15	0
6	15	1
7	15	1
8	15	1
9	15	0
10	15	0
11	15	0
12	15	0
13	15	0
14	15	0
15	15	0
16	15	0
17	15	0
18	15	0
19	15	1
20	15	0
21	15	1
22	15	0
23	15	1
24	15	0
25	15	0
26	15	1
27	15	0
28	15	0
29	15	0
30	15	0
31	15	1
32	15	1
33	15	0
34	15	1
35	15	0
36	15	0
37	15	0
38	15	1
39	15	1
40	15	0
41	15	0
42	15	1
43	15	1
44	15	0
45	15	0
46	15	0
47	15	0
48	15	0
49	15	0
50	15	0
51	15	0
52	15	0
53	15	1
54	15	0
55	15	1
56	15	0
57	15	1
3	16	1
4	16	0
5	16	0
6	16	1
7	16	0
8	16	1
9	16	1
10	16	0
11	16	1
12	16	0
13	16	0
14	16	0
15	16	0
16	16	0
17	16	0
18	16	0
19	16	0
20	16	0
21	16	1
22	16	0
23	16	0
24	16	1
25	16	1
26	16	0
27	16	1
28	16	1
29	16	1
30	16	1
31	16	0
32	16	0
33	16	0
34	16	0
35	16	1
36	16	0
37	16	0
38	16	0
39	16	0
40	16	1
41	16	0
42	16	0
43	16	0
44	16	1
45	16	1
46	16	0
47	16	0
48	16	0
49	16	1
50	16	1
51	16	0
52	16	0
53	16	0
54	16	1
55	16	0
56	16	1
57	16	1
3	17	1
4	17	0
5	17	0
6	17	1
7	17	0
8	17	1
9	17	1
10	17	1
11	17	0
12	17	1
13	17	0
14	17	0
15	17	1
16	17	0
17	17	1
18	17	1
19	17	0
20	17	0
21	17	0
22	17	1
23	17	0
24	17	0
25	17	1
26	17	1
27	17	1
28	17	0
29	17	1
30	17	0
31	17	1
32	17	0
33	17	1
34	17	1
35	17	0
36	17	1
37	17	0
38	17	0
39	17	1
40	17	0
41	17	1
42	17	1
43	17	0
44	17	1
45	17	0
46	17	0
47	17	1
48	17	0
49	17	0
50	17	1
51	17	1
52	17	1
53	17	0
54	17	0
55	17	1
56	17	1
57	17	0
3	18	1
4	18	0
5	18	1
6	18	0
7	18	0
8	18	1
9	18	0
10	18	0
11	18	0
12	18	0
13	18	0
14	18	1
15	18	0
16	18	1
17	18	0
18	18	1
19	18	0
20	18	1
21	18	0
22	18	1
23	18	0
24	18	0
25	18	1
26	18	0
27	18	0
28	18	0
29	18	1
30	18	0
31	18	0
32	18	1
33	18	1
34	18	0
35	18	0
36	18	1
37	18	0
38	18	1
39	18	1
40	18	1
41	18	0
42	18	0
43	18	0
44	18	1
45	18	1
46	18	1
47	18	0
48	18	0
49	18	1
50	18	0
51	18	1
52	18	0
53	18	1
54	18	1
55	18	0
56	18	0
57	18	1
3	19	0
4	19	0
5	19	0
6	19	1
7	19	0
8	19	0
9	19	1
10	19	0
11	19	0
12	19	0
13	19	0
14	19	0
15	19	1
16	19	1
17	19	0
18	19	1
19	19	1
20	19	0
21	19	1
22	19	0
23	19	0
24	19	0
25	19	1
26	19	1
27	19	0
28	19	0
29	19	0
30	19	0
31	19	1
32	19	0
33	19	1
34	19	1
35	19	1
36	19	1
37	19	1
38	19	1
39	19	0
40	19	0
41	19	1
42	19	0
43	19	0
44	19	1
45	19	0
46	19	0
47	19	1
48	19	0
49	19	1
50	19	0
51	19	1
52	19	0
53	19	1
54	19	0
55	19	0
56	19	0
57	19	1
3	20	1
4	20	0
5	20	0
6	20	1
7	20	1
8	20	0
9	20	0
10	20	0
11	20	0
12	20	1
13	20	0
14	20	0
15	20	1
16	20	1
17	20	1
18	20	1
19	20	1
20	20	1
21	20	1
22	20	0
23	20	0
24	20	0
25	20	0
26	20	1
27	20	0
28	20	1
29	20	0
30	20	0
31	20	1
32	20	1
33	20	0
34	20	0
35	20	1
36	20	1
37	20	0
38	20	1
39	20	0
40	20	0
41	20	0
42	20	0
43	20	0
44	20	0
45	20	0
46	20	1
47	20	0
48	20	0
49	20	0
50	20	0
51	20	1
52	20	0
53	20	1
54	20	0
55	20	0
56	20	0
57	20	1
3	21	0
4	21	1
5	21	1
6	21	0
7	21	0
8	21	1
9	21	0
10	21	0
11	21	0
12	21	0
13	21	0
14	21	1
15	21	1
16	21	1
17	21	0
18	21	1
19	21	1
20	21	1
21	21	0
22	21	0
23	21	1
24	21	1
25	21	0
26	21	0
27	21	1
28	21	1
29	21	1
30	21	1
31	21	1
32	21	0
33	21	0
34	21	0
35	21	1
36	21	1
37	21	0
38	21	1
39	21	0
40	21	1
41	21	0
42	21	0
43	21	0
44	21	0
45	21	1
46	21	1
47	21	0
48	21	1
49	21	0
50	21	0
51	21	1
52	21	1
53	21	0
54	21	0
55	21	1
56	21	0
57	21	0
3	22	1
4	22	0
5	22	0
6	22	1
7	22	0
8	22	1
9	22	0
10	22	1
11	22	1
12	22	0
13	22	0
14	22	1
15	22	0
16	22	1
17	22	0
18	22	0
19	22	0
20	22	1
21	22	0
22	22	0
23	22	0
24	22	0
25	22	0
26	22	1
27	22	1
28	22	1
29	22	1
30	22	0
31	22	1
32	22	0
33	22	1
34	22	0
35	22	0
36	22	1
37	22	1
38	22	0
39	22	0
40	22	0
41	22	0
42	22	0
43	22	1
44	22	1
45	22	1
46	22	0
47	22	1
48	22	1
49	22	1
50	22	0
51	22	1
52	22	0
53	22	0
54	22	1
55	22	1
56	22	0
57	22	0
3	23	1
4	23	1
5	23	0
6	23	1
7	23	0
8	23	1
9	23	0
10	23	1
11	23	0
12	23	0
13	23	1
14	23	1
15	23	0
16	23	0
17	23	0
18	23	0
19	23	1
20	23	0
21	23	1
22	23	0
23	23	1
24	23	0
25	23	1
26	23	0
27	23	1
28	23	0
29	23	0
30	23	0
31	23	0
32	23	0
33	23	1
34	23	0
35	23	0
36	23	0
37	23	0
38	23	1
39	23	0
40	23	1
41	23	0
42	23	1
43	23	1
44	23	0
45	23	0
46	23	1
47	23	1
48	23	0
49	23	1
50	23	1
51	23	1
52	23	1
53	23	1
54	23	0
55	23	0
56	23	1
57	23	0
3	24	0
4	24	1
5	24	1
6	24	1
7	24	0
8	24	1
9	24	0
10	24	1
11	24	0
12	24	0
13	24	0
14	24	0
15	24	1
16	24	1
17	24	1
18	24	1
19	24	0
20	24	0
21	24	0
22	24	0
23	24	1
24	24	1
25	24	1
26	24	1
27	24	0
28	24	1
29	24	0
30	24	1
31	24	0
32	24	1
33	24	0
34	24	1
35	24	0
36	24	0
37	24	1
38	24	0
39	24	0
40	24	1
41	24	0
42	24	0
43	24	0
44	24	1
45	24	1
46	24	0
47	24	1
48	24	0
49	24	0
50	24	0
51	24	1
52	24	1
53	24	0
54	24	0
55	24	0
56	24	1
57	24	0
58	1	1
59	1	1
60	1	0
61	1	0
62	1	0
63	1	1
64	1	1
65	1	0
66	1	0
67	1	0
68	1	1
69	1	0
70	1	0
71	1	0
72	1	0
73	1	1
74	1	1
75	1	0
76	1	1
77	1	0
78	1	0
79	1	1
80	1	1
81	1	1
82	1	0
83	1	1
84	1	1
85	1	0
86	1	1
87	1	0
88	1	0
89	1	1
90	1	1
91	1	1
92	1	0
93	1	1
94	1	0
95	1	0
96	1	1
97	1	1
98	1	1
99	1	1
100	1	0
101	1	0
102	1	1
103	1	0
104	1	1
105	1	0
106	1	0
107	1	0
108	1	0
109	1	0
110	1	0
111	1	0
112	1	1
58	2	0
59	2	1
60	2	1
61	2	0
62	2	0
63	2	1
64	2	0
65	2	1
66	2	0
67	2	1
68	2	1
69	2	1
70	2	1
71	2	0
72	2	0
73	2	1
74	2	1
75	2	1
76	2	0
77	2	0
78	2	1
79	2	1
80	2	0
81	2	0
82	2	1
83	2	0
84	2	0
85	2	1
86	2	1
87	2	0
88	2	0
89	2	0
90	2	1
91	2	0
92	2	0
93	2	0
94	2	0
95	2	1
96	2	1
97	2	0
98	2	0
99	2	0
100	2	1
101	2	1
102	2	1
103	2	0
104	2	1
105	2	0
106	2	0
107	2	0
108	2	1
109	2	1
110	2	1
111	2	1
112	2	0
58	3	0
59	3	1
60	3	0
61	3	1
62	3	0
63	3	0
64	3	0
65	3	0
66	3	0
67	3	0
68	3	0
69	3	1
70	3	0
71	3	1
72	3	0
73	3	0
74	3	0
75	3	0
76	3	1
77	3	0
78	3	0
79	3	1
80	3	0
81	3	0
82	3	1
83	3	0
84	3	1
85	3	1
86	3	1
87	3	0
88	3	0
89	3	0
90	3	1
91	3	0
92	3	1
93	3	0
94	3	1
95	3	0
96	3	1
97	3	1
98	3	0
99	3	1
100	3	0
101	3	1
102	3	0
103	3	0
104	3	1
105	3	0
106	3	0
107	3	0
108	3	1
109	3	1
110	3	0
111	3	0
112	3	1
58	4	1
59	4	1
60	4	0
61	4	0
62	4	0
63	4	0
64	4	1
65	4	1
66	4	1
67	4	1
68	4	0
69	4	0
70	4	0
71	4	0
72	4	1
73	4	1
74	4	0
75	4	1
76	4	1
77	4	0
78	4	0
79	4	1
80	4	1
81	4	0
82	4	0
83	4	0
84	4	1
85	4	1
86	4	0
87	4	1
88	4	1
89	4	1
90	4	0
91	4	0
92	4	1
93	4	0
94	4	0
95	4	1
96	4	0
97	4	1
98	4	0
99	4	0
100	4	0
101	4	0
102	4	0
103	4	1
104	4	1
105	4	0
106	4	1
107	4	0
108	4	0
109	4	0
110	4	1
111	4	0
112	4	0
58	5	0
59	5	1
60	5	0
61	5	0
62	5	1
63	5	0
64	5	0
65	5	0
66	5	0
67	5	0
68	5	1
69	5	1
70	5	1
71	5	1
72	5	1
73	5	1
74	5	1
75	5	1
76	5	0
77	5	1
78	5	0
79	5	0
80	5	0
81	5	0
82	5	0
83	5	0
84	5	1
85	5	1
86	5	1
87	5	0
88	5	0
89	5	0
90	5	0
91	5	0
92	5	0
93	5	0
94	5	0
95	5	0
96	5	1
97	5	0
98	5	1
99	5	0
100	5	0
101	5	1
102	5	0
103	5	1
104	5	0
105	5	0
106	5	1
107	5	0
108	5	0
109	5	1
110	5	1
111	5	0
112	5	1
58	6	1
59	6	0
60	6	0
61	6	0
62	6	0
63	6	1
64	6	0
65	6	0
66	6	0
67	6	0
68	6	0
69	6	1
70	6	0
71	6	0
72	6	0
73	6	0
74	6	0
75	6	0
76	6	1
77	6	0
78	6	1
79	6	1
80	6	1
81	6	0
82	6	0
83	6	0
84	6	0
85	6	1
86	6	0
87	6	0
88	6	0
89	6	0
90	6	0
91	6	0
92	6	0
93	6	0
94	6	0
95	6	0
96	6	1
97	6	0
98	6	1
99	6	0
100	6	0
101	6	1
102	6	1
103	6	0
104	6	0
105	6	1
106	6	0
107	6	0
108	6	0
109	6	0
110	6	0
111	6	0
112	6	1
58	7	0
59	7	1
60	7	1
61	7	1
62	7	0
63	7	1
64	7	0
65	7	0
66	7	1
67	7	1
68	7	1
69	7	1
70	7	1
71	7	0
72	7	0
73	7	0
74	7	0
75	7	0
76	7	1
77	7	0
78	7	1
79	7	0
80	7	1
81	7	1
82	7	0
83	7	0
84	7	0
85	7	1
86	7	0
87	7	0
88	7	1
89	7	0
90	7	0
91	7	0
92	7	0
93	7	0
94	7	0
95	7	1
96	7	1
97	7	0
98	7	0
99	7	0
100	7	0
101	7	0
102	7	1
103	7	1
104	7	0
105	7	1
106	7	1
107	7	0
108	7	1
109	7	1
110	7	1
111	7	0
112	7	0
58	8	0
59	8	0
60	8	0
61	8	1
62	8	0
63	8	0
64	8	1
65	8	0
66	8	1
67	8	0
68	8	0
69	8	1
70	8	0
71	8	0
72	8	0
73	8	0
74	8	0
75	8	1
76	8	1
77	8	0
78	8	1
79	8	0
80	8	0
81	8	0
82	8	1
83	8	0
84	8	0
85	8	1
86	8	0
87	8	1
88	8	1
89	8	0
90	8	0
91	8	0
92	8	1
93	8	1
94	8	0
95	8	0
96	8	0
97	8	0
98	8	0
99	8	0
100	8	0
101	8	0
102	8	1
103	8	0
104	8	1
105	8	1
106	8	1
107	8	0
108	8	0
109	8	0
110	8	0
111	8	0
112	8	0
58	9	0
59	9	1
60	9	1
61	9	0
62	9	0
63	9	1
64	9	0
65	9	0
66	9	0
67	9	0
68	9	0
69	9	1
70	9	0
71	9	0
72	9	1
73	9	1
74	9	0
75	9	0
76	9	1
77	9	0
78	9	0
79	9	1
80	9	0
81	9	0
82	9	0
83	9	0
84	9	0
85	9	1
86	9	0
87	9	0
88	9	1
89	9	0
90	9	0
91	9	1
92	9	1
93	9	0
94	9	0
95	9	0
96	9	1
97	9	0
98	9	0
99	9	0
100	9	1
101	9	1
102	9	0
103	9	0
104	9	1
105	9	1
106	9	1
107	9	0
108	9	1
109	9	0
110	9	0
111	9	0
112	9	1
58	10	0
59	10	1
60	10	1
61	10	1
62	10	0
63	10	0
64	10	1
65	10	1
66	10	0
67	10	1
68	10	1
69	10	0
70	10	0
71	10	1
72	10	1
73	10	1
74	10	1
75	10	0
76	10	0
77	10	1
78	10	0
79	10	1
80	10	0
81	10	0
82	10	0
83	10	0
84	10	1
85	10	0
86	10	0
87	10	1
88	10	1
89	10	0
90	10	1
91	10	0
92	10	0
93	10	0
94	10	1
95	10	0
96	10	0
97	10	0
98	10	1
99	10	1
100	10	0
101	10	0
102	10	0
103	10	0
104	10	0
105	10	0
106	10	0
107	10	0
108	10	1
109	10	0
110	10	0
111	10	0
112	10	1
58	11	1
59	11	0
60	11	0
61	11	1
62	11	0
63	11	1
64	11	1
65	11	0
66	11	0
67	11	1
68	11	0
69	11	1
70	11	1
71	11	1
72	11	0
73	11	0
74	11	1
75	11	0
76	11	0
77	11	1
78	11	1
79	11	1
80	11	0
81	11	0
82	11	0
83	11	0
84	11	1
85	11	1
86	11	0
87	11	0
88	11	0
89	11	1
90	11	1
91	11	0
92	11	1
93	11	0
94	11	0
95	11	1
96	11	0
97	11	1
98	11	1
99	11	0
100	11	1
101	11	1
102	11	0
103	11	0
104	11	1
105	11	0
106	11	0
107	11	0
108	11	1
109	11	1
110	11	0
111	11	1
112	11	0
58	12	1
59	12	1
60	12	1
61	12	0
62	12	0
63	12	0
64	12	0
65	12	0
66	12	1
67	12	0
68	12	0
69	12	0
70	12	1
71	12	1
72	12	0
73	12	0
74	12	0
75	12	1
76	12	1
77	12	1
78	12	0
79	12	0
80	12	0
81	12	1
82	12	1
83	12	1
84	12	0
85	12	1
86	12	1
87	12	0
88	12	0
89	12	0
90	12	0
91	12	0
92	12	0
93	12	0
94	12	0
95	12	1
96	12	1
97	12	0
98	12	0
99	12	0
100	12	1
101	12	0
102	12	0
103	12	0
104	12	1
105	12	0
106	12	0
107	12	1
108	12	0
109	12	0
110	12	1
111	12	0
112	12	0
58	13	0
59	13	0
60	13	0
61	13	1
62	13	0
63	13	0
64	13	0
65	13	0
66	13	1
67	13	1
68	13	1
69	13	0
70	13	0
71	13	1
72	13	0
73	13	0
74	13	1
75	13	0
76	13	1
77	13	0
78	13	1
79	13	0
80	13	0
81	13	0
82	13	1
83	13	0
84	13	1
85	13	0
86	13	1
87	13	0
88	13	0
89	13	0
90	13	1
91	13	0
92	13	0
93	13	1
94	13	0
95	13	0
96	13	1
97	13	0
98	13	1
99	13	0
100	13	1
101	13	0
102	13	1
103	13	1
104	13	0
105	13	0
106	13	1
107	13	1
108	13	0
109	13	1
110	13	0
111	13	1
112	13	1
58	14	1
59	14	0
60	14	1
61	14	0
62	14	0
63	14	0
64	14	0
65	14	1
66	14	1
67	14	0
68	14	0
69	14	0
70	14	0
71	14	0
72	14	1
73	14	0
74	14	0
75	14	1
76	14	0
77	14	1
78	14	1
79	14	0
80	14	0
81	14	0
82	14	1
83	14	1
84	14	0
85	14	1
86	14	0
87	14	1
88	14	0
89	14	1
90	14	1
91	14	0
92	14	0
93	14	1
94	14	0
95	14	1
96	14	0
97	14	1
98	14	0
99	14	0
100	14	0
101	14	1
102	14	0
103	14	0
104	14	0
105	14	1
106	14	1
107	14	0
108	14	0
109	14	0
110	14	0
111	14	1
112	14	1
58	15	0
59	15	0
60	15	1
61	15	0
62	15	1
63	15	0
64	15	0
65	15	0
66	15	0
67	15	1
68	15	1
69	15	0
70	15	0
71	15	1
72	15	1
73	15	0
74	15	0
75	15	0
76	15	0
77	15	1
78	15	0
79	15	1
80	15	1
81	15	0
82	15	0
83	15	1
84	15	0
85	15	0
86	15	1
87	15	1
88	15	0
89	15	1
90	15	0
91	15	0
92	15	0
93	15	0
94	15	0
95	15	0
96	15	0
97	15	1
98	15	0
99	15	1
100	15	1
101	15	0
102	15	1
103	15	1
104	15	1
105	15	1
106	15	1
107	15	1
108	15	0
109	15	0
110	15	0
111	15	0
112	15	1
58	16	1
59	16	0
60	16	1
61	16	1
62	16	0
63	16	0
64	16	1
65	16	1
66	16	0
67	16	0
68	16	0
69	16	0
70	16	0
71	16	1
72	16	0
73	16	1
74	16	0
75	16	0
76	16	1
77	16	0
78	16	0
79	16	0
80	16	0
81	16	0
82	16	0
83	16	0
84	16	0
85	16	1
86	16	1
87	16	0
88	16	0
89	16	1
90	16	1
91	16	0
92	16	0
93	16	0
94	16	1
95	16	0
96	16	1
97	16	0
98	16	0
99	16	0
100	16	1
101	16	1
102	16	1
103	16	0
104	16	0
105	16	0
106	16	0
107	16	0
108	16	0
109	16	0
110	16	0
111	16	0
112	16	1
58	17	0
59	17	0
60	17	0
61	17	1
62	17	1
63	17	0
64	17	0
65	17	0
66	17	0
67	17	0
68	17	0
69	17	1
70	17	1
71	17	0
72	17	0
73	17	0
74	17	0
75	17	0
76	17	0
77	17	0
78	17	1
79	17	0
80	17	0
81	17	1
82	17	0
83	17	1
84	17	1
85	17	1
86	17	0
87	17	0
88	17	1
89	17	0
90	17	1
91	17	0
92	17	0
93	17	0
94	17	0
95	17	1
96	17	0
97	17	1
98	17	1
99	17	0
100	17	0
101	17	0
102	17	0
103	17	1
104	17	1
105	17	0
106	17	0
107	17	0
108	17	1
109	17	0
110	17	0
111	17	1
112	17	1
58	18	0
59	18	1
60	18	0
61	18	1
62	18	1
63	18	1
64	18	0
65	18	0
66	18	0
67	18	1
68	18	0
69	18	1
70	18	0
71	18	0
72	18	0
73	18	0
74	18	1
75	18	1
76	18	1
77	18	1
78	18	1
79	18	0
80	18	0
81	18	0
82	18	0
83	18	0
84	18	0
85	18	0
86	18	1
87	18	0
88	18	0
89	18	0
90	18	1
91	18	1
92	18	0
93	18	0
94	18	1
95	18	1
96	18	0
97	18	1
98	18	1
99	18	1
100	18	0
101	18	0
102	18	1
103	18	0
104	18	0
105	18	1
106	18	0
107	18	0
108	18	1
109	18	0
110	18	0
111	18	1
112	18	0
58	19	0
59	19	1
60	19	1
61	19	0
62	19	0
63	19	1
64	19	0
65	19	0
66	19	0
67	19	0
68	19	0
69	19	0
70	19	0
71	19	1
72	19	0
73	19	0
