Node	Time	ActivationFactorUpRegulation
8	16	0
9	16	0
10	16	1
11	16	0
12	16	1
13	16	1
14	16	0
15	16	1
16	16	0
17	16	1
18	16	1
19	16	0
20	16	1
21	16	0
22	16	1
23	16	1
24	16	0
25	16	0
26	16	1
27	16	0
28	16	0
29	16	0
30	16	0
31	16	0
32	16	1
33	16	0
34	16	1
35	16	0
36	16	0
37	16	1
38	16	0
39	16	1
40	16	0
41	16	1
42	16	0
43	16	1
44	16	0
45	16	0
46	16	0
47	16	1
48	16	0
49	16	0
50	16	0
51	16	1
52	16	1
53	16	0
54	16	0
55	16	1
56	16	0
57	16	0
3	17	0
4	17	1
5	17	0
6	17	0
7	17	1
8	17	0
9	17	0
10	17	0
11	17	1
12	17	0
13	17	0
14	17	0
15	17	0
16	17	0
17	17	0
18	17	0
19	17	0
20	17	0
21	17	1
22	17	0
23	17	0
24	17	0
25	17	0
26	17	0
27	17	0
28	17	1
29	17	0
30	17	1
31	17	0
32	17	1
33	17	0
34	17	0
35	17	1
36	17	0
37	17	1
38	17	1
39	17	0
40	17	1
41	17	0
42	17	0
43	17	1
44	17	0
45	17	0
46	17	1
47	17	0
48	17	0
49	17	1
50	17	0
51	17	0
52	17	0
53	17	1
54	17	1
55	17	0
56	17	0
57	17	0
3	18	0
4	18	0
5	18	0
6	18	1
7	18	0
8	18	0
9	18	0
10	18	0
11	18	1
12	18	0
13	18	1
14	18	0
15	18	0
16	18	0
17	18	0
18	18	0
19	18	1
20	18	0
21	18	1
22	18	0
23	18	1
24	18	1
25	18	0
26	18	1
27	18	1
28	18	0
29	18	0
30	18	1
31	18	1
32	18	0
33	18	0
34	18	1
35	18	1
36	18	0
37	18	0
38	18	0
39	18	0
40	18	0
41	18	1
42	18	1
43	18	1
44	18	0
45	18	0
46	18	0
47	18	0
48	18	1
49	18	0
50	18	1
51	18	0
52	18	1
53	18	0
54	18	0
55	18	0
56	18	1
57	18	0
3	19	0
4	19	0
5	19	1
6	19	0
7	19	1
8	19	0
9	19	0
10	19	1
11	19	0
12	19	1
13	19	1
14	19	1
15	19	0
16	19	0
17	19	1
18	19	0
19	19	0
20	19	1
21	19	0
22	19	0
23	19	0
24	19	1
25	19	0
26	19	0
27	19	1
28	19	0
29	19	1
30	19	1
31	19	0
32	19	0
33	19	0
34	19	0
35	19	0
36	19	0
37	19	0
38	19	0
39	19	1
40	19	0
41	19	0
42	19	1
43	19	1
44	19	0
45	19	0
46	19	1
47	19	0
48	19	1
49	19	0
50	19	1
51	19	0
52	19	1
53	19	0
54	19	1
55	19	0
56	19	1
57	19	0
3	20	0
4	20	0
5	20	1
6	20	0
7	20	0
8	20	1
9	20	1
10	20	1
11	20	0
12	20	0
13	20	0
14	20	1
15	20	0
16	20	0
17	20	0
18	20	0
19	20	0
20	20	0
21	20	0
22	20	1
23	20	0
24	20	1
25	20	1
26	20	0
27	20	1
28	20	0
29	20	1
30	20	1
31	20	0
32	20	0
33	20	0
34	20	0
35	20	0
36	20	0
37	20	1
38	20	0
39	20	1
40	20	1
41	20	1
42	20	0
43	20	1
44	20	1
45	20	0
46	20	0
47	20	1
48	20	1
49	20	0
50	20	1
51	20	0
52	20	0
53	20	0
54	20	1
55	20	1
56	20	0
57	20	0
3	21	0
4	21	0
5	21	0
6	21	0
7	21	1
8	21	0
9	21	1
10	21	1
11	21	1
12	21	1
13	21	0
14	21	0
15	21	0
16	21	0
17	21	0
18	21	0
19	21	0
20	21	0
21	21	1
22	21	0
23	21	0
24	21	0
25	21	1
26	21	0
27	21	0
28	21	0
29	21	0
30	21	0
31	21	0
32	21	0
33	21	1
34	21	1
35	21	0
36	21	0
37	21	0
38	21	0
39	21	1
40	21	0
41	21	1
42	21	1
43	21	1
44	21	1
45	21	0
46	21	0
47	21	0
48	21	0
49	21	1
50	21	0
51	21	0
52	21	0
53	21	1
54	21	1
55	21	0
56	21	1
57	21	0
3	22	0
4	22	0
5	22	0
6	22	0
7	22	1
8	22	0
9	22	1
10	22	0
11	22	0
12	22	0
13	22	1
14	22	0
15	22	0
16	22	0
17	22	1
18	22	0
19	22	1
20	22	0
21	22	0
22	22	1
23	22	1
24	22	1
25	22	0
26	22	0
27	22	0
28	22	0
29	22	0
30	22	1
31	22	0
32	22	1
33	22	0
34	22	1
35	22	1
36	22	0
37	22	0
38	22	0
39	22	1
40	22	1
41	22	1
42	22	0
43	22	0
44	22	0
45	22	0
46	22	1
47	22	0
48	22	0
49	22	0
50	22	0
51	22	0
52	22	1
53	22	1
54	22	0
55	22	0
56	22	0
57	22	1
3	23	0
4	23	0
5	23	0
6	23	0
7	23	1
8	23	0
9	23	1
10	23	0
11	23	0
12	23	0
13	23	0
14	23	0
15	23	0
16	23	1
17	23	1
18	23	1
19	23	0
20	23	0
21	23	0
22	23	0
23	23	0
24	23	1
25	23	0
26	23	1
27	23	0
28	23	1
29	23	1
30	23	1
31	23	1
32	23	0
33	23	0
34	23	1
35	23	1
36	23	0
37	23	1
38	23	0
39	23	1
40	23	0
41	23	0
42	23	0
43	23	0
44	23	0
45	23	1
46	23	0
47	23	0
48	23	1
49	23	0
50	23	0
51	23	0
52	23	0
53	23	0
54	23	1
55	23	1
56	23	0
57	23	0
3	24	1
4	24	0
5	24	0
6	24	0
7	24	0
8	24	0
9	24	1
10	24	0
11	24	1
12	24	0
13	24	0
14	24	0
15	24	0
16	24	0
17	24	0
18	24	0
19	24	1
20	24	1
21	24	1
22	24	1
23	24	0
24	24	0
25	24	0
26	24	0
27	24	1
28	24	0
29	24	1
30	24	0
31	24	0
32	24	0
33	24	0
34	24	0
35	24	1
36	24	0
37	24	0
38	24	1
39	24	0
40	24	0
41	24	1
42	24	1
43	24	0
44	24	0
45	24	0
46	24	1
47	24	0
48	24	1
49	24	0
50	24	1
51	24	0
52	24	0
53	24	1
54	24	1
55	24	0
56	24	0
57	24	1
58	1	0
59	1	0
60	1	0
61	1	1
62	1	0
63	1	0
64	1	0
65	1	0
66	1	1
67	1	1
68	1	0
69	1	1
70	1	1
71	1	0
72	1	1
73	1	0
74	1	0
75	1	0
76	1	0
77	1	0
78	1	1
79	1	0
80	1	0
81	1	0
82	1	1
83	1	0
84	1	0
85	1	1
86	1	0
87	1	1
88	1	1
89	1	0
90	1	0
91	1	0
92	1	0
93	1	0
94	1	1
95	1	1
96	1	0
97	1	0
98	1	0
99	1	0
100	1	1
101	1	0
102	1	0
103	1	0
104	1	0
105	1	0
106	1	1
107	1	1
108	1	1
109	1	1
110	1	1
111	1	0
112	1	0
58	2	0
59	2	0
60	2	0
61	2	0
62	2	1
63	2	0
64	2	1
65	2	0
66	2	0
67	2	0
68	2	0
69	2	0
70	2	0
71	2	1
72	2	0
73	2	0
74	2	0
75	2	0
76	2	1
77	2	0
78	2	0
79	2	0
80	2	1
81	2	0
82	2	0
83	2	0
84	2	1
85	2	0
86	2	0
87	2	1
88	2	1
89	2	1
90	2	0
91	2	0
92	2	1
93	2	0
94	2	0
95	2	0
96	2	0
97	2	1
98	2	0
99	2	1
100	2	0
101	2	0
102	2	0
103	2	1
104	2	0
105	2	1
106	2	1
107	2	1
108	2	0
109	2	0
110	2	0
111	2	0
112	2	1
58	3	1
59	3	0
60	3	0
61	3	0
62	3	1
63	3	1
64	3	1
65	3	1
66	3	1
67	3	1
68	3	1
69	3	0
70	3	1
71	3	0
72	3	0
73	3	1
74	3	0
75	3	1
76	3	0
77	3	1
78	3	0
79	3	0
80	3	0
81	3	1
82	3	0
83	3	1
84	3	0
85	3	0
86	3	0
87	3	1
88	3	1
89	3	0
90	3	0
91	3	0
92	3	0
93	3	1
94	3	0
95	3	1
96	3	0
97	3	0
98	3	1
99	3	0
100	3	0
101	3	0
102	3	0
103	3	1
104	3	0
105	3	1
106	3	0
107	3	1
108	3	0
109	3	0
110	3	1
111	3	0
112	3	0
58	4	0
59	4	0
60	4	0
61	4	1
62	4	0
63	4	1
64	4	0
65	4	0
66	4	0
67	4	0
68	4	1
69	4	0
70	4	0
71	4	1
72	4	0
73	4	0
74	4	1
75	4	0
76	4	0
77	4	1
78	4	0
79	4	0
80	4	0
81	4	0
82	4	1
83	4	1
84	4	0
85	4	0
86	4	1
87	4	0
88	4	0
89	4	0
90	4	0
91	4	0
92	4	0
93	4	1
94	4	0
95	4	0
96	4	1
97	4	0
98	4	1
99	4	1
100	4	1
101	4	1
102	4	0
103	4	0
104	4	0
105	4	1
106	4	0
107	4	1
108	4	1
109	4	0
110	4	0
111	4	1
112	4	1
58	5	1
59	5	0
60	5	0
61	5	1
62	5	0
63	5	0
64	5	1
65	5	0
66	5	1
67	5	1
68	5	0
69	5	0
70	5	0
71	5	0
72	5	0
73	5	0
74	5	0
75	5	0
76	5	0
77	5	0
78	5	1
79	5	1
80	5	1
81	5	0
82	5	0
83	5	1
84	5	0
85	5	0
86	5	0
87	5	1
88	5	0
89	5	1
90	5	0
91	5	0
92	5	1
93	5	1
94	5	1
95	5	1
96	5	0
97	5	1
98	5	0
99	5	1
100	5	1
101	5	0
102	5	1
103	5	0
104	5	1
105	5	0
106	5	0
107	5	0
108	5	1
109	5	0
110	5	0
111	5	1
112	5	0
58	6	0
59	6	1
60	6	1
61	6	1
62	6	0
63	6	0
64	6	1
65	6	1
66	6	0
67	6	0
68	6	1
69	6	0
70	6	1
71	6	0
72	6	1
73	6	1
74	6	1
75	6	0
76	6	0
77	6	1
78	6	0
79	6	0
80	6	0
81	6	1
82	6	0
83	6	1
84	6	1
85	6	0
86	6	1
87	6	1
88	6	0
89	6	1
90	6	1
91	6	1
92	6	1
93	6	1
94	6	1
95	6	0
96	6	0
97	6	1
98	6	0
99	6	0
100	6	1
101	6	0
102	6	0
103	6	1
104	6	1
105	6	0
106	6	1
107	6	1
108	6	1
109	6	0
110	6	0
111	6	1
112	6	0
58	7	1
59	7	0
60	7	0
61	7	0
62	7	0
63	7	0
64	7	1
65	7	0
66	7	0
67	7	0
68	7	0
69	7	0
70	7	0
71	7	0
72	7	1
73	7	1
74	7	0
75	7	1
76	7	0
77	7	0
78	7	0
79	7	1
80	7	0
81	7	0
82	7	0
83	7	1
84	7	1
85	7	0
86	7	1
87	7	1
88	7	0
89	7	1
90	7	1
91	7	1
92	7	0
93	7	0
94	7	1
95	7	0
96	7	0
97	7	0
98	7	1
99	7	1
100	7	0
101	7	1
102	7	0
103	7	0
104	7	0
105	7	0
106	7	0
107	7	1
108	7	0
109	7	0
110	7	0
111	7	1
112	7	1
58	8	1
59	8	0
60	8	1
61	8	0
62	8	0
63	8	0
64	8	0
65	8	1
66	8	0
67	8	1
68	8	1
69	8	0
70	8	1
71	8	0
72	8	0
73	8	1
74	8	1
75	8	0
76	8	0
77	8	1
78	8	0
79	8	1
80	8	1
81	8	1
82	8	0
83	8	1
84	8	0
85	8	0
86	8	1
87	8	0
88	8	0
89	8	0
90	8	0
91	8	1
92	8	0
93	8	0
94	8	1
95	8	0
96	8	1
97	8	1
98	8	1
99	8	1
100	8	0
101	8	1
102	8	0
103	8	0
104	8	0
105	8	0
106	8	0
107	8	1
108	8	1
109	8	1
110	8	1
111	8	1
112	8	1
58	9	1
59	9	0
60	9	0
61	9	1
62	9	0
63	9	0
64	9	1
65	9	1
66	9	1
67	9	1
68	9	1
69	9	0
70	9	0
71	9	1
72	9	0
73	9	0
74	9	1
75	9	1
76	9	0
77	9	1
78	9	1
79	9	0
80	9	0
81	9	0
82	9	0
83	9	1
84	9	0
85	9	0
86	9	0
87	9	1
88	9	0
89	9	0
90	9	0
91	9	0
92	9	0
93	9	0
94	9	1
95	9	1
96	9	0
97	9	1
98	9	1
99	9	1
100	9	0
101	9	0
102	9	1
103	9	1
104	9	0
105	9	0
106	9	0
107	9	1
108	9	0
109	9	1
110	9	0
111	9	1
112	9	0
58	10	0
59	10	0
60	10	0
61	10	0
62	10	1
63	10	1
64	10	0
65	10	0
66	10	0
67	10	0
68	10	0
69	10	0
70	10	0
71	10	0
72	10	0
73	10	0
74	10	0
75	10	1
76	10	0
77	10	0
78	10	0
79	10	0
80	10	1
81	10	0
82	10	0
83	10	1
84	10	0
85	10	1
86	10	0
87	10	0
88	10	0
89	10	1
90	10	0
91	10	1
92	10	1
93	10	1
94	10	0
95	10	1
96	10	1
97	10	1
98	10	0
99	10	0
100	10	1
101	10	1
102	10	1
103	10	1
104	10	0
105	10	1
106	10	1
107	10	0
108	10	0
109	10	1
110	10	1
111	10	1
112	10	0
58	11	0
59	11	1
60	11	0
61	11	0
62	11	1
63	11	0
64	11	0
65	11	1
66	11	1
67	11	0
68	11	0
69	11	0
70	11	0
71	11	0
72	11	1
73	11	0
74	11	0
75	11	1
76	11	0
77	11	0
78	11	0
79	11	0
80	11	0
81	11	1
82	11	1
83	11	1
84	11	0
85	11	0
86	11	1
87	11	1
88	11	1
89	11	0
90	11	0
91	11	1
92	11	0
93	11	0
94	11	1
95	11	0
96	11	1
97	11	0
98	11	0
99	11	0
100	11	0
101	11	0
102	11	1
103	11	1
104	11	0
105	11	0
106	11	0
107	11	0
108	11	0
109	11	0
110	11	0
111	11	0
112	11	1
58	12	0
59	12	0
60	12	0
61	12	0
62	12	1
63	12	0
64	12	0
65	12	1
66	12	0
67	12	1
68	12	1
69	12	1
70	12	0
71	12	0
72	12	1
73	12	1
74	12	1
75	12	0
76	12	0
77	12	0
78	12	1
79	12	1
80	12	0
81	12	0
82	12	0
83	12	0
84	12	1
85	12	0
86	12	0
87	12	1
88	12	1
89	12	0
90	12	0
91	12	1
92	12	0
93	12	0
94	12	1
95	12	0
96	12	0
97	12	1
98	12	0
99	12	1
100	12	0
101	12	1
102	12	1
103	12	0
104	12	0
105	12	1
106	12	1
107	12	0
108	12	1
109	12	0
110	12	0
111	12	1
112	12	1
58	13	1
59	13	0
60	13	1
61	13	0
62	13	0
63	13	1
64	13	1
65	13	1
66	13	0
67	13	0
68	13	0
69	13	1
70	13	0
71	13	0
72	13	1
73	13	1
74	13	0
75	13	0
76	13	0
77	13	1
78	13	0
79	13	1
80	13	0
81	13	1
82	13	0
83	13	1
84	13	0
85	13	0
86	13	0
87	13	1
88	13	0
89	13	1
90	13	0
91	13	0
92	13	0
93	13	0
94	13	1
95	13	1
96	13	0
97	13	1
98	13	0
99	13	0
100	13	0
101	13	1
102	13	0
103	13	0
104	13	1
105	13	0
106	13	0
107	13	0
108	13	1
109	13	0
110	13	1
111	13	0
112	13	0
58	14	0
59	14	0
60	14	0
61	14	1
62	14	1
63	14	1
64	14	1
65	14	0
66	14	0
67	14	1
68	14	1
69	14	0
70	14	1
71	14	1
72	14	0
73	14	0
74	14	1
75	14	0
76	14	0
77	14	0
78	14	0
79	14	1
80	14	0
81	14	0
82	14	0
83	14	0
84	14	1
85	14	0
86	14	1
87	14	0
88	14	0
89	14	0
90	14	0
91	14	1
92	14	1
93	14	0
94	14	0
95	14	0
96	14	1
97	14	0
98	14	0
99	14	1
100	14	1
101	14	0
102	14	1
103	14	0
104	14	1
105	14	0
106	14	0
107	14	0
108	14	1
109	14	1
110	14	1
111	14	0
112	14	0
58	15	1
59	15	1
60	15	0
61	15	0
62	15	0
63	15	0
64	15	0
65	15	1
66	15	1
67	15	0
68	15	0
69	15	1
70	15	0
71	15	0
72	15	0
73	15	1
74	15	1
75	15	1
76	15	1
77	15	0
78	15	1
79	15	0
80	15	0
81	15	1
82	15	0
83	15	0
84	15	1
85	15	1
86	15	0
87	15	0
88	15	0
89	15	0
90	15	1
91	15	1
92	15	1
93	15	0
94	15	1
95	15	0
96	15	0
97	15	0
98	15	1
99	15	0
100	15	0
101	15	0
102	15	0
103	15	0
104	15	0
105	15	0
106	15	0
107	15	0
108	15	1
109	15	1
110	15	0
111	15	1
112	15	0
58	16	0
59	16	1
60	16	0
61	16	0
62	16	1
63	16	1
64	16	0
65	16	0
66	16	0
67	16	1
68	16	1
69	16	1
70	16	0
71	16	0
72	16	1
73	16	0
74	16	1
75	16	1
76	16	0
77	16	1
78	16	0
79	16	1
80	16	1
81	16	0
82	16	1
83	16	1
84	16	1
85	16	0
86	16	0
87	16	0
88	16	0
89	16	0
90	16	0
91	16	0
92	16	0
93	16	1
94	16	0
95	16	1
96	16	0
97	16	1
98	16	1
99	16	1
100	16	0
101	16	0
102	16	0
103	16	0
104	16	1
105	16	1
106	16	1
107	16	0
108	16	0
109	16	1
110	16	1
111	16	1
112	16	0
58	17	1
59	17	1
60	17	0
61	17	0
62	17	0
63	17	0
64	17	1
65	17	1
66	17	1
67	17	1
68	17	1
69	17	0
70	17	0
71	17	1
72	17	1
73	17	1
74	17	1
75	17	1
76	17	1
77	17	1
78	17	0
79	17	0
80	17	0
81	17	0
82	17	1
83	17	0
84	17	0
85	17	0
86	17	0
87	17	0
88	17	0
89	17	1
90	17	0
91	17	1
92	17	0
93	17	0
94	17	0
95	17	0
96	17	1
97	17	0
98	17	0
99	17	1
100	17	1
101	17	1
102	17	1
103	17	0
104	17	0
105	17	1
106	17	1
107	17	0
108	17	0
109	17	0
110	17	1
111	17	0
112	17	0
58	18	1
59	18	0
60	18	0
61	18	0
62	18	0
63	18	0
64	18	0
65	18	0
66	18	0
67	18	0
68	18	1
69	18	0
70	18	1
71	18	0
72	18	1
73	18	1
74	18	0
75	18	0
76	18	0
77	18	0
78	18	0
79	18	1
80	18	1
81	18	1
82	18	0
83	18	1
84	18	1
85	18	0
86	18	0
87	18	1
88	18	1
89	18	1
90	18	0
91	18	0
92	18	1
93	18	1
94	18	0
95	18	0
96	18	1
97	18	0
98	18	0
99	18	0
100	18	1
101	18	0
102	18	0
103	18	0
104	18	1
105	18	0
106	18	1
107	18	0
108	18	0
109	18	1
110	18	0
111	18	0
112	18	1
58	19	1
59	19	0
60	19	0
61	19	1
62	19	1
63	19	0
64	19	1
65	19	1
66	19	1
67	19	1
68	19	0
69	19	1
70	19	1
71	19	0
72	19	1
73	19	0
